Energy_au,Sigma_Total_au,Sigma_Mb,Dipole_Sq_au
0.01,2.598349577849967,72.76106355861705,38.08761513711258
0.012462311557788945,2.640944207065622,73.95383244161721,38.44566345014381
0.014924623115577889,2.6751441236742193,74.91152586642443,38.677388344868696
0.017386934673366834,2.7060322312156866,75.77647936428663,38.85838059011179
0.01984924623115578,2.7335889751036007,76.54814535203111,38.98939877845067
0.022311557788944725,2.7593665296020493,77.26998905514027,39.09344659791525
0.024773869346733667,2.781715915782348,77.89583444646993,39.14785954423012
0.027236180904522615,2.802374013592058,78.47431902781568,39.17789702343202
0.029698492462311557,2.8215476764813703,79.01123527497252,39.18692452686043
0.032160804020100506,2.8382422500993822,79.47873008108299,39.161620753068135
0.03462311557788945,2.8526982284267577,79.88353795098881,39.10595176017092
0.037085427135678396,2.8657424712735016,80.24881327457761,39.03177194266279
0.03954773869346734,2.8773465874901376,80.57376102016883,38.93904283963109
0.04201005025125629,2.886306744768393,80.82467051240036,38.811937506396035
0.04447236180904523,2.894211396837634,81.0460229033649,38.672330852452916
0.04693467336683418,2.9001810938139085,81.21319113385212,38.50877972786992
0.04939698492462312,2.9046946282338735,81.33958273550752,38.328052622584906
0.05185929648241206,2.908171870055953,81.43695524280284,38.135972798672206
0.05432160804020101,2.910170117763895,81.4929117737188,37.92697956510443
0.05678391959798995,2.910556155245927,81.50372190412064,37.69965957165041
0.0592462311557789,2.9095946197459996,81.47679621782328,37.457755266161975
0.06170854271356784,2.9074935243800972,81.41795966451099,37.20419282746989
0.06417085427135678,2.9042927720119787,81.32832963609704,36.93968965249616
0.06663316582914573,2.8999782589094667,81.20751118859002,36.66426348767731
0.06909547738693467,2.894565687619385,81.05594403726812,36.37830649272305
0.07155778894472362,2.8881116125012563,80.87521186255017,36.082712012890575
0.07402010050251256,2.8806942776514344,80.66750571821758,35.77862182020548
0.0764824120603015,2.8723885305984296,80.43492154464171,35.46710914555598
0.07894472361809045,2.863239127161573,80.1787126300801,35.14885297344323
0.0814070351758794,2.8532436253052826,79.89881059069877,34.82394052636503
0.08386934673366835,2.8423703583786755,79.59432867160638,34.492102140979064
0.08633165829145728,2.8306222835027723,79.26534968047143,34.15349173751853
