Energy_au,Total_Free,d3/2_Free,d5/2_Free,s1/2_Free,Total_Confined,d3/2_Confined,d5/2_Confined,s1/2_Confined,Total_Plasma_mu_0.1,d3/2_Plasma_mu_0.1,d5/2_Plasma_mu_0.1,s1/2_Plasma_mu_0.1,Total_Plasma_mu_0.2,d3/2_Plasma_mu_0.2,d5/2_Plasma_mu_0.2,s1/2_Plasma_mu_0.2,Total_Plasma_mu_0.3,d3/2_Plasma_mu_0.3,d5/2_Plasma_mu_0.3,s1/2_Plasma_mu_0.3,Total_Plasma_mu_0.5,s1/2_Plasma_mu_0.5,d3/2_Plasma_mu_0.5,d5/2_Plasma_mu_0.5,Total_Hybrid_mu_0.1,d3/2_Hybrid_mu_0.1,d5/2_Hybrid_mu_0.1,s1/2_Hybrid_mu_0.1,Total_Hybrid_mu_0.2,d3/2_Hybrid_mu_0.2,d5/2_Hybrid_mu_0.2,s1/2_Hybrid_mu_0.2,Total_Hybrid_mu_0.3,d3/2_Hybrid_mu_0.3,d5/2_Hybrid_mu_0.3,s1/2_Hybrid_mu_0.3,Total_Hybrid_mu_0.4,d3/2_Hybrid_mu_0.4,d5/2_Hybrid_mu_0.4,s1/2_Hybrid_mu_0.4,Total_Hybrid_mu_0.5,d3/2_Hybrid_mu_0.5,d5/2_Hybrid_mu_0.5,s1/2_Hybrid_mu_0.5
0.08818181818181818,5.349244885229052,0.5143431743490658,4.635296973493341,0.19960473738664555,5.135146014077826,0.49377484025937585,4.451310658774581,0.1900605150438681,8.419882652802453,0.8073122177101895,7.262088991713012,0.3504814433792524,8.623461071428146,0.8001373390312394,7.1998619995460835,0.6234617328508236,11.228837154175144,1.0391292026447894,9.351775788580966,0.8379321629493884,0.0,0.0,0.0,0.0,7.572913114691678,0.7235527045196908,6.50709428873407,0.3422661214379177,4.583723581610278,0.42003573604057,3.7797253523116554,0.3839624932580526,3.1621155455698204,0.313873960165326,2.824875948156375,0.02336563724811862,1.1315593437136613,0.09564874447419375,0.8608962952446316,0.17501430399483586,0.519380174954056,0.03266932984656691,0.29405585680664814,0.19265498830084088
0.0890909090909091,5.316885830931511,0.5111526762099873,4.606628446518888,0.1991047082026346,5.098359537577739,0.49014810129927555,4.418675404862382,0.18953603141608188,8.405994306207917,0.8060580982584578,7.25083548127399,0.34910072667546865,8.637627184740118,0.8019750073780831,7.216392137714012,0.6192600396480233,11.214979134198725,1.0387158055443058,9.348053113007495,0.8282102156469229,0.0,0.0,0.0,0.0,7.603812484423731,0.7268173130908577,6.536444146042698,0.34055102529017545,4.604381268583202,0.4222213589724152,3.799386299457662,0.38277361015312555,3.1379175855375143,0.31144419936766665,2.8030075815255495,0.023465804644297532,1.1018502312596303,0.09282301172330285,0.835463332154026,0.17356388738230152,0.5013659026465913,0.030896880145291673,0.2781026745847963,0.19236634791650326
0.09000000000000001,5.284667908399376,0.5079761888717043,4.578085095867053,0.1986066236606187,5.0619773472123875,0.48656145760575803,4.3864005932790535,0.1890152963275755,8.391859163931485,0.8047807278607042,7.2393496406334705,0.3477287954373117,8.65087282150569,0.8037159212190474,7.232050147170112,0.6151067531165312,11.199959287958027,1.038168778574481,9.343126382724595,0.8186641266589525,0.0,0.0,0.0,0.0,7.6327377413678725,0.7298786178095522,6.5640310085366504,0.3388281150216691,4.625073991808501,0.42441324857252777,3.819104618994977,0.38155612424099683,3.114189523241172,0.30906139291626933,2.7815594112137987,0.023568719111103573,1.0732599545038615,0.09011046208807784,0.8110491899679715,0.1721003024478121,0.4842796368766076,0.029219418958764738,0.26300444049475225,0.19205577742309055
0.09090909090909091,5.2525916251953415,0.5048137633692077,4.5496673888031065,0.1981104730230273,5.025992317315213,0.4830141998263594,4.354479860205251,0.18849825728360275,8.37742053951505,0.8034682841809621,7.227587019728549,0.3463652356055372,8.66312330687263,0.8053521124777034,7.246773852572982,0.6109973418219449,11.183594180809733,1.0374685582594458,9.336825068460806,0.8093005540894807,0.0,0.0,0.0,0.0,7.6607520531693725,0.7328483626996091,6.590770613285404,0.3371330771843596,4.645816127932407,0.42661135428355584,3.8388774988612395,0.3803272747876115,3.091264667163119,0.3067584258312948,2.7608324114673906,0.023673829864433428,1.0457401966878055,0.08750410851060825,0.7875907623184825,0.17064532585871475,0.46808054593413084,0.027633066687524917,0.24872621332148398,0.1917212659251219
0.09181818181818183,5.22065746849551,0.5016654486125278,4.521375773408187,0.1976162464747951,4.9903974606837505,0.4795056324341944,4.32290696517091,0.18798486307864684,8.36266848718963,0.8021264122471836,7.215532120572647,0.3450099543697992,8.674446972091793,0.8068916204927483,7.260620755108741,0.6069345964903056,11.16614310417139,1.03664265013137,9.329387649280411,0.8001128047596084,0.0,0.0,0.0,0.0,7.687585680749288,0.7356983510224955,6.616436219310245,0.3354511104165483,4.666680257786787,0.4288225871003495,3.8587695001555398,0.37908817053089816,3.0689813171574976,0.3045194749720104,2.740680258214025,0.023781583971461927,1.0192493620972702,0.08500046396162533,0.7650568655695547,0.16919203256609028,0.45270662068054257,0.026131418242369225,0.23521039161353158,0.1913648108246418
0.09272727272727273,5.188865917277853,0.49853129271898555,4.493210690686251,0.19712393387261606,4.955185894567328,0.4760350704487817,4.291675761708599,0.18747506240994677,8.347772629698783,0.8007664172474845,7.203343594819566,0.343662617631731,8.68475681136784,0.8083249761406923,7.273519092635711,0.6029127425914372,11.14747673640088,1.0356772752761527,9.320698638435955,0.7911008226887735,0.0,0.0,0.0,0.0,7.713060023253303,0.7384114211295476,6.6408647225600115,0.3337838795637439,4.687606117091742,0.43104127979532236,3.878727799602188,0.3778370376942317,3.047420507065491,0.302352517168272,2.721176198204054,0.023891791693164872,0.9937306728412796,0.08259386744488673,0.7433963549694871,0.1677404504269057,0.4381134075317482,0.02471000825004873,0.22241674264502062,0.1909866566366788
0.09363636363636364,5.157217394033341,0.49541133822664785,4.465172531572061,0.19663352423463298,4.920350833558025,0.4726018386068984,4.26078018978804,0.18696880516308736,8.332507510514885,0.7993739909548028,7.190808713271682,0.34232480628840095,8.694287566288596,0.8096760853997722,7.285676303950712,0.5989351769381099,11.127737966662421,1.0345879545627352,9.310893626201398,0.7822563858982867,0.0,0.0,0.0,0.0,7.737223112961724,0.7409928740292453,6.664100986827528,0.3321292521049523,4.708528842626203,0.43326087660641255,3.898693485797378,0.37657448022241224,3.026541955504084,0.3002535575609753,2.7022840219625035,0.02400437598060541,0.9691418077533325,0.08028004107285923,0.7225707882087342,0.166290978471739,0.4242566782910912,0.02336452357556996,0.21030644070465832,0.19058571401086294
0.09454545454545454,5.1257122910938415,0.4923056245464231,4.437261658725456,0.19614500782196226,4.885885640757551,0.46920527640649456,4.23021432119133,0.18646604315972623,8.316931990502002,0.7979468768366536,7.177991109218219,0.340994004447131,8.702911647432165,0.8109325381290138,7.296981005755489,0.5949981035476624,11.107005366785794,1.0333830298231843,9.300047509718208,0.7735748272444016,0.0,0.0,0.0,0.0,7.760042466232479,0.7434358104315861,6.686117505650472,0.33048915015042196,4.729531682850729,0.435489582728696,3.918742383522343,0.3752997165996902,3.0062436677822717,0.29821231123559555,2.683911994453379,0.02411936209329705,0.9454374903462623,0.07805453214337055,0.7025401706193696,0.1648427875835223,0.4110940902827268,0.022090532882290285,0.19883964376315144,0.1901639136372851
0.09545454545454546,5.094351010954088,0.4892141920674891,4.409478443615235,0.19565837527136343,4.851783798557197,0.4658447353683006,4.199972335158655,0.18596672803024172,8.301253661274608,0.7965063921933065,7.165047409280252,0.3396998598010491,8.711272708588332,0.8121572154249512,7.308011428928484,0.5911040642348946,11.085919345179757,1.032127463676843,9.288742079401915,0.765049802100999,0.0,0.0,0.0,0.0,7.781742749096355,0.7457648624518315,6.70711506898104,0.3288628176634822,4.750998234187511,0.43776224527976526,3.9391822765448024,0.37405371236294316,2.986549485917841,0.2962312617869103,2.666080962569914,0.02423726156101697,0.9226147578061681,0.07591620196010458,0.683294344577967,0.1634042112680965,0.3986015731196909,0.020883963020712604,0.18797964284155758,0.18973796725742068
0.09636363636363637,5.063133911701421,0.48613707686092106,4.381823219001154,0.19517361583934528,4.81803887058331,0.462519575190213,4.170048483695092,0.18547081169800508,8.285375211898067,0.7950450049247499,7.151973493739476,0.3383567132338409,8.71756937666914,0.8131733629773896,7.317134629481625,0.5872613842101235,11.062603707104204,1.0306323520553429,9.275287840558054,0.7566835144908075,0.0,0.0,0.0,0.0,7.802116492862005,0.7479683676128183,6.726898028330806,0.32725009691837975,4.771689447870627,0.43996463249450807,3.9589984217119447,0.37272639366417437,2.9674595533185752,0.29431055263195127,2.6487932578634794,0.024355742823144812,0.9005458228010625,0.07385451790471408,0.6647381719292169,0.16195313296713157,0.3866924963183928,0.019741505182437752,0.17769669092608897,0.1892543002098661
