Pe_Energy_au,Sigma_Total_au,Sigma_d5_2_au,Sigma_d3_2_au,Sigma_s1_2_au
0.6040133779264214,0.12361388946875564,0.02684922144438131,0.0029832468271534787,0.09378142119722085
0.6073578595317726,0.12192155128738572,0.02576165358324413,0.002862405953693792,0.0932974917504478
0.6107023411371237,0.12026973431034206,0.024707123387028185,0.00274523593189202,0.09281737499142187
0.6140468227424749,0.11865751795586554,0.02368483917073403,0.002631648796748226,0.09234102998838328
0.6173913043478261,0.1170840033538344,0.02269402802488952,0.0025215586694321687,0.0918684166595127
0.6207357859531772,0.11554831243217531,0.021733935341634997,0.002414881704626111,0.09139949538591419
0.6240802675585284,0.11404958725935277,0.020803824445274503,0.002311536049474945,0.0909342267646033
0.6274247491638796,0.11258698976176197,0.019902976216271975,0.002211441801807998,0.09047257174368199
0.6307692307692307,0.11115970152644744,0.01903068863806342,0.0021145209597848245,0.09001449192859919
0.6341137123745819,0.1097669233578914,0.01818627630698538,0.00202069736744282,0.08955994968346319
0.6374581939799331,0.10840787459589715,0.017369069991447994,0.001929896665716444,0.08910890793873272
0.6408026755852843,0.1070817924856059,0.01657841626423193,0.0018420462515813258,0.08866132996979265
0.6441471571906354,0.10578793180242124,0.01581367715439738,0.0017570752393774865,0.08821717940864637
0.6474916387959866,0.1045255646154552,0.015074229764591725,0.0016749144182879694,0.08777642043257551
0.6508361204013378,0.10329397992225706,0.014359465864361997,0.0015954962071513328,0.08733901785074372
0.6541806020066889,0.10209248308128664,0.013668791512456369,0.001518754612495152,0.08690493695633512
0.6575250836120401,0.10092039525066618,0.013001626731114636,0.0014446251923460709,0.08647414332720549
0.6608695652173913,0.09977705306041826,0.012357405197766309,0.0013730450219740344,0.0860466028406779
0.6642140468227424,0.09866180847278659,0.011735573908505029,0.001303952656500559,0.08562228190778101
0.6675585284280936,0.09757402855041306,0.01113559281387549,0.00123728809043061,0.08520114764610695
0.6709030100334448,0.09651309494522715,0.01055693447330633,0.001172992719256259,0.08478316775266456
0.6742474916387959,0.09547840324888249,0.009999083762769579,0.0011110093069743978,0.08436831017913853
0.6775919732441471,0.09446936253378453,0.009461537618642244,0.0010512819576269162,0.08395654295751537
0.6809364548494983,0.0934853952355242,0.00894380476806104,0.0009937560853401156,0.08354783438212304
0.6842809364548494,0.09252593716912123,0.00844540542110197,0.0009383783801224412,0.08314215336789682
0.6876254180602006,0.0915904373237444,0.007965870949691511,0.0008850967721879459,0.08273946960186494
0.6909698996655518,0.09067835731177062,0.007504743598771839,0.0008338603998635375,0.08233975331313526
0.694314381270903,0.08978917071643057,0.007061576245600916,0.0007846195828445462,0.0819429748879851
0.6976588628762541,0.0889223626937067,0.00663593217974262,0.0007373257977491799,0.08154910471621489
0.7010033444816053,0.08807742993035698,0.0062273848652023775,0.0006919316516891531,0.08115811341346545
0.7043478260869565,0.0872538807039483,0.005835517675346949,0.0006483908528163276,0.08076997217578502
0.7076923076923076,0.0864512347104052,0.005459923625502742,0.0006066581806114158,0.08038465290429105
0.7110367892976588,0.08566902258094504,0.005100205132420656,0.0005666894591578506,0.08000212798936654
0.71438127090301,0.08490678533021061,0.004755973804493538,0.0005284415338326153,0.07962236999188446
0.7177257525083611,0.08416407402919174,0.004426850241717927,0.0004918722490797697,0.07924535153839403
0.7210702341137123,0.08344044975006638,0.004112463824886173,0.0004569404249873527,0.07887104550019286
0.7244147157190635,0.08273548355999671,0.0038124524938177103,0.0004236058326464123,0.0784994252335326
0.7277591973244146,0.08204875632653653,0.00352646253055788,0.00039182917006198663,0.07813046462591668
0.7311036789297658,0.08137985832622094,0.0032541483598252288,0.0003615720399805809,0.07776413792641512
0.734448160535117,0.08072838886255233,0.0029951723637753423,0.00033279692930837136,0.07740041956946862
0.7377926421404681,0.08009395607112764,0.0027492046990364454,0.00030546718878182727,0.07703928418330937
0.7411371237458193,0.07947617687022582,0.002515923109693359,0.000279547012188151,0.07668070674834432
0.7444816053511705,0.07887467685547486,0.002295012740768387,0.0002550014156409319,0.07632466269906554
0.7478260869565216,0.07828909001260369,0.002086165960802439,0.00023179621786693767,0.07597112783393431
0.7511705685618728,0.07771905834307895,0.0018890821953455022,0.00020989802170505575,0.07562007812602839
0.754515050167224,0.07716423161424177,0.001703467765565526,0.00018927419617394733,0.0752714896525023
0.7578595317725751,0.07662426732531004,0.0015290357255000387,0.00016989285838889316,0.07492533874142111
0.7612040133779263,0.07609883074809672,0.001365505698244974,0.00015172285536055265,0.0745816021944912
0.7645484949832775,0.0755875948044151,0.0012126037169171151,0.00013473374632412392,0.07424025734117384
0.7678929765886287,0.07509023970011636,0.0010700620748907714,0.00011889578609897462,0.07390128183912661
0.7712374581939798,0.07460645248813505,0.0009376191838237013,0.00010417990931374459,0.07356465339499761
0.7745819397993311,0.07413592682621356,0.0008150194340140065,9.055771489044519e-05,0.07323034967730911
0.7779264214046823,0.07367836302282474,0.0007020130535759538,7.800145039732821e-05,0.07289834851885145
0.7812709030100334,0.07323346819076942,0.0005983559679885231,6.648399644316924e-05,0.07256862822633775
0.7846153846153846,0.07280095622033098,0.0005038096642062076,5.597885157846752e-05,0.0722411677045463
0.7879598662207358,0.07238054745102251,0.00041814106163131666,4.6460117959035185e-05,0.07191594627143216
0.7913043478260869,0.07197196820474039,0.00034112238843233937,3.790248760359326e-05,0.07159294332870444
0.7946488294314381,0.071574950473088,0.00027253106000364133,3.028122888929348e-05,0.07127213818419506
0.7979933110367893,0.07118923190973805,0.00021214955808713588,2.3572173120792872e-05,0.07095351017853012
0.8013377926421404,0.07081455599916173,0.00015976531154196234,1.775170128244026e-05,0.07063703898633732
0.8046822742474916,0.07045067212603795,0.00011517058068726604,1.2796731187474003e-05,0.07032270481416321
0.8080267558528428,0.07009733537685885,7.816234582759832e-05,8.68470509195537e-06,0.0700104883259393
0.811371237458194,0.06975430615956525,4.854219907594767e-05,5.393577675105297e-06,0.0697003703828142
0.8147157190635451,0.06942134988437407,2.6116238325446118e-05,2.901804258382902e-06,0.06939233184179024
0.8180602006688963,0.0690982368725693,1.0694963142300802e-05,1.1883292380334225e-06,0.06908635358018897
0.8214046822742475,0.0687847424392071,2.09317307972266e-06,2.325747866358511e-07,0.06878241669134075
0.8247491638795986,0.06848064694707684,1.2986877530234745e-07,1.4429863922483052e-08,0.06848050264843762
0.8280936454849498,0.06818573568265045,4.628155625696081e-06,5.142395139662312e-07,0.06818059328751078
0.831438127090301,0.06789979859386472,1.541514967475264e-05,1.7127944083058492e-06,0.06788267064978165
0.8347826086956521,0.06762263006131572,3.232188565621196e-05,3.591320628467995e-06,0.06758671685503104
0.8381270903010033,0.06735402882668877,5.518322735408158e-05,6.1314697060090655e-06,0.06729271412962867
0.8414715719063545,0.06709379803487364,8.383778022831641e-05,9.31530891425738e-06,0.06700064494573107
0.8448160535117056,0.06684174522917938,0.0001181278059721734,1.3125311774685933e-05,0.06671049211143251
0.8481605351170568,0.06659768219304123,0.00015789913885022263,1.754434876113585e-05,0.06642223870542988
0.851505016722408,0.0663614246933299,0.00020300110413170788,2.255567823685643e-05,0.06613586791096134
0.8548494983277591,0.06613279229429056,0.00025328643904838426,2.8142937672042692e-05,0.06585136291757014
0.8581939799331103,0.06591160835327523,0.0003086112160527453,3.4290135116971694e-05,0.06556870700210551
0.8615384615384615,0.06569770013722727,0.00036883476742587243,4.098164082509693e-05,0.0652878837289763
0.8648829431438126,0.06549089887331334,0.00043381961050799475,4.820217894533275e-05,0.06500887708386002
0.8682274247491638,0.06529103959498939,0.0005034313740376912,5.593681933752124e-05,0.06473167140161416
0.871571906354515,0.0650979608275989,0.0005775387271771174,6.417096968634639e-05,0.06445625113073543
0.8749163879598661,0.06491150431164061,0.0006560133122633577,7.289036802926199e-05,0.06418260063134798
0.8782608695652173,0.06473151494210247,0.0007387296803547893,8.208107559497658e-05,0.06391070418615272
0.8816053511705685,0.06455784092186156,0.0008255652270556052,9.172946967284502e-05,0.0636405462251331
0.8849498327759198,0.06439033394278927,0.0009164001267913191,0.00010182223631014658,0.0633721115796878
0.8882943143812709,0.06422884918089093,0.0010111172664421827,0.0001123463629380203,0.06310538555151074
0.8916387959866221,0.06407324504888438,0.001109602181686313,0.0001232891312984792,0.06284035373589959
0.8949832775919733,0.0639233828520217,0.0012117429988142392,0.00013463811097935992,0.0625770017422281
0.8983277591973244,0.06377912657348496,0.0013174303814085235,0.00014638115348983597,0.0623153150385866
0.9016722408026755,0.0636403429026062,0.0014265574778500529,0.00015850638642778364,0.062055279038328366
0.9050167224080267,0.0635069014200774,0.0015390198656404634,0.0001710022072933848,0.06179687934714355
0.9083612040133778,0.06337867473292227,0.0016547154922344008,0.00018385727691493342,0.06154010196377295
0.911705685618729,0.06325553840701743,0.0017735446164819206,0.00019706051294243567,0.06128493327759307
0.9150501672240802,0.06313737072136186,0.0018954097555858623,0.0002106010839539847,0.06103135988182201
0.9183946488294313,0.06302405240981346,0.0020202156389391253,0.00022446840432656953,0.06077936836654777
0.9217391304347825,0.06291546655123098,0.0021478691650303177,0.00023865212944781304,0.06052894525675285
0.9250836120401337,0.06281149863173738,0.0022782793558886174,0.00025314215065429084,0.06028007712519447
0.9284280936454848,0.06271203665988957,0.002411357306767759,0.00026792858964086214,0.06003275076348094
0.931772575250836,0.06261697118637553,0.0025470161342110754,0.00028300179269011955,0.059786953259474335
0.9351170568561872,0.06252619517995271,0.0026851709282054424,0.0002983523253561603,0.05954267192639111
0.9384615384615385,0.062439603843242174,0.0028257387112077823,0.00031397096791197583,0.059299894164122416
0.9418060200668896,0.062357094498425636,0.0029686384011964476,0.00032984871124404976,0.05905860738598514
0.9451505016722408,0.06227856659980032,0.003113790772548335,0.0003459767525053706,0.05881879907474662
0.948494983277592,0.06220392180817341,0.003261118411543056,0.0003623464901714507,0.0585804569064589
0.9518394648829431,0.0621330640046761,0.0034105456693482843,0.00037894951881647606,0.058343568816511336
0.9551839464882943,0.0620658991794954,0.0035619986196977573,0.0003957776244108619,0.05810812293538678
0.9585284280936455,0.0620023352489793,0.0037154050255700927,0.0004128227806188992,0.05787410744279031
0.9618729096989966,0.06194228192859365,0.003870694311871546,0.00043007714576350517,0.0576415104709586
0.9652173913043478,0.0618856507485068,0.004027797535213647,0.00044753305946818305,0.05741032015382496
0.968561872909699,0.06183235517657983,0.004186647343864432,0.0004651830382071591,0.05718052479450823
0.9719063545150501,0.061782310716594104,0.0043471779295778945,0.00048301976995309944,0.056952113017063107
0.9752508361204013,0.06173543485929141,0.004509324981758526,0.0005010361090842808,0.05672507376844861
0.9785953177257525,0.06169164688111542,0.004673025654698262,0.0005192250727442513,0.0564993961536729
0.9819397993311036,0.06165086761109763,0.004838218549665289,0.0005375798388516989,0.056275069222580645
0.9852842809364548,0.06161301932013526,0.005004843701652174,0.0005560937446280194,0.05605208187385507
0.988628762541806,0.061578025796385855,0.005172842555955628,0.0005747602839950699,0.05583042295643516
0.9919732441471572,0.061545812527437245,0.0053421579271071915,0.0005935731030119102,0.055610081497318144
0.9953177257525083,0.06151630682656185,0.005512733946878503,0.0006125259940976115,0.05539104688558574
0.9986622073578595,0.06148943778266449,0.005684516018060271,0.0006316128908955856,0.05517330887370864
1.0020066889632107,0.0614651360471907,0.005857450787806645,0.0006508278653118495,0.05495685739407221
1.0053511705685618,0.06144333359360646,0.0060314861402712815,0.000670165126696809,0.05474168232663837
1.008695652173913,0.0614239636018074,0.006206571193761109,0.000689619021529012,0.05452777338651728
1.0120401337792642,0.06140696052226663,0.006382656284168472,0.000709184031574275,0.054315120206523876
1.0153846153846153,0.06139226024162857,0.006559692926965245,0.000728854769662805,0.05410371254500052
1.0187290969899665,0.06137980020267929,0.006737633767192009,0.0007486259741324453,0.05389354046135483
1.0220735785953177,0.06136951937565369,0.006916432535920777,0.0007684925039911975,0.053684594335741714
1.0254180602006688,0.06136135809566463,0.007096044027263982,0.0007884493363626648,0.053476864732037985
1.02876254180602,0.06135525787639272,0.007276424093969841,0.000808491565996649,0.05327034221642623
1.0321070234113712,0.06135116131800856,0.007457529646159056,0.0008286144051287841,0.05306501726672072
1.0354515050167223,0.06134901214498389,0.007639318636243552,0.0008488131818048391,0.05286088032693549
1.0387959866220735,0.061348755308481065,0.007821750025501558,0.0008690833361668399,0.052657921946812666
1.0421404682274247,0.06135033704800749,0.008004783742646121,0.0008894204158495689,0.05245613288951181
1.0454849498327758,0.06135370485013,0.008188380651374406,0.0009098200723749342,0.052255504126380664
1.048829431438127,0.06135880733173318,0.008372502535692293,0.0009302780595213659,0.05205602673651952
1.0521739130434782,0.06136559413327323,0.008557112096944663,0.0009507902329938516,0.051857691803334716
1.0555183946488294,0.06137401589329317,0.008742172946709731,0.0009713525496344142,0.051660490396949026
1.0588628762541805,0.061384024302725555,0.008927649583574856,0.0009919610648416507,0.05146441365430905
1.0622073578595317,0.06139557216839671,0.009113507356421267,0.001012611928491252,0.05126945288348418
1.0655518394648829,0.061408613408138905,0.009299712429609726,0.0010333013810677472,0.05107559959746144
1.068896321070234,0.0614231029567401,0.009486231765846422,0.0010540257517607137,0.05088284543913296
1.0722408026755852,0.06143899663899478,0.009673033128748185,0.0010747814587497985,0.0506911820514968
1.0755852842809364,0.06145625109797837,0.009860085090506043,0.0010955650100562273,0.0505006009974161
1.0789297658862875,0.06147482382792668,0.010047357023662957,0.0011163730026292173,0.05031109380163451
1.0822742474916387,0.061494673280534685,0.010234819067040435,0.0011372021185600484,0.0501226520949342
1.0856187290969899,0.061515758952779734,0.010422442075639707,0.0011580491195155229,0.049935267757624496
1.088963210702341,0.06153804137301175,0.010610197579189778,0.0011789108421321978,0.04974893295168978
1.0923076923076922,0.0615614819738933,0.010798057770272217,0.0011997841966969128,0.04956364000692417
1.0956521739130434,0.06158604292473027,0.01098599552288918,0.001220666169209909,0.049379381232631185
1.0989966555183945,0.06161168702873207,0.011173984419609831,0.0012415538244010922,0.049196148784721144
1.1023411371237457,0.06163837774749718,0.01136199875743958,0.0012624443063821759,0.04901393468367543
1.1056856187290969,0.06166607932734116,0.011550013516073192,0.0012833348351192434,0.04883273097614873
1.109030100334448,0.06169475693066433,0.011738004298494548,0.0013042226998327276,0.048652529932337055
1.1123745819397992,0.06172437667245674,0.011925947274299208,0.0013251052526999118,0.04847332414545762
1.1157190635451504,0.061754905528221556,0.01211381915573893,0.0013459799061932144,0.04829510646628941
1.1190635451505015,0.06178631116698464,0.012301597214625534,0.0013668441349583929,0.04811786981740071
1.1224080267558527,0.06181856181206414,0.012489259320382404,0.0013876954800424893,0.04794160701163924
1.1257525083612039,0.06185162620945814,0.012676783964934088,0.0014085315516593434,0.047766310692864716
1.129096989966555,0.06188547370885565,0.012864150249513737,0.0014293500277237484,0.04759197343161816
1.1324414715719062,0.06192007438744131,0.013051337834964545,0.0014501486483293941,0.047418587904147366
1.1357859531772574,0.06195539912396117,0.013238326881973381,0.0014709252091081532,0.04724614703287963
1.1391304347826086,0.06199141957074443,0.013425098013906412,0.0014916775571007128,0.047074643999737306
1.1424749163879597,0.06202810804366008,0.01361163231817291,0.001512403590908101,0.04690407213457906
1.145819397993311,0.062065437402244246,0.013797911375110192,0.0015331012639011325,0.04673442476323292
1.149163879598662,0.06210338099195391,0.013983917285262756,0.0015537685872514173,0.04656569511943973
1.1525083612040135,0.06214191267031224,0.01416963266912465,0.001574403629902739,0.04639787637128485
1.1558528428093644,0.06218100687968924,0.014355040634792478,0.0015950045149769423,0.04623096172991983
1.1591973244147158,0.06222063870160136,0.014540124732447052,0.0016155694147163393,0.04606494455443797
1.1625418060200667,0.06226078384810263,0.014724868922908326,0.0016360965469898142,0.04589981837820449
1.1658862876254181,0.06230141859631807,0.01490925757560611,0.0016565841750673452,0.04573557684564462
1.169230769230769,0.062342519713458056,0.015093275488074912,0.0016770306097861013,0.045572213615597046
1.1725752508361205,0.062384064423366095,0.015276907902766843,0.001697434211418538,0.045409722309180715
1.1759197324414714,0.06242603043063444,0.01546014049942851,0.00171779338882539,0.045248096542380545
1.1792642140468228,0.062468395972675596,0.015642959360765433,0.0017381065956406036,0.045087330016269564
1.1826086956521737,0.06251113984900172,0.015825350931097097,0.0017583723256774555,0.04492741659222717
1.1859531772575251,0.06255424139374813,0.01600730199490152,0.001778589110544613,0.044768350288302006
1.189297658862876,0.0625976804011538,0.016188799688816646,0.0017987555209796275,0.04461012519135751
1.1926421404682275,0.06264143705044195,0.016369831535747687,0.0018188701706386315,0.044452735344055624
1.1959866220735784,0.06268549188023212,0.016550385471146588,0.0018389317190162873,0.044296174690069245
1.1993311036789298,0.06272982582873729,0.016730449834193795,0.0018589388704659767,0.04414043712407752
1.2026755852842808,0.06277442031047646,0.01691001331965161,0.0018788903688501785,0.043985516621974675
1.2060200668896321,0.06281925727196809,0.01708906491452522,0.0018987849905028023,0.04383140736694006
1.209364548494983,0.06286431918106236,0.01726759385701794,0.0019186215396686601,0.04367810378437577
1.2127090301003345,0.06290958894729651,0.0174455896434887,0.0019383988492765224,0.043525600454531285
1.2160535117056854,0.0629550498172243,0.017623042078573445,0.0019581157865081605,0.043373891952142696
1.2193979933110368,0.06300068530540545,0.017799941334079902,0.001977771259342211,0.043222972711983346
1.2227424749163878,0.06304647920095699,0.01797627797429635,0.001997364219366261,0.043072837007294376
1.2260869565217392,0.06309241564095454,0.018152042925172727,0.0020168936583525258,0.042923479057429284
1.22943143812709,0.06313847920074575,0.01832722740009326,0.002036358600010362,0.042774893200642136
1.2327759197324415,0.063184654940796,0.01850182282336925,0.0020557580914854724,0.04262707402594127
1.2361204013377924,0.06323092837860862,0.018675820795383012,0.0020750911994870014,0.042480016383738606
1.2394648829431438,0.06327728540019378,0.018849213117442625,0.002094357013049181,0.04233371526970198
1.2428093645484948,0.06332371216279842,0.019021991857952628,0.002113554650883625,0.042188165653962155
1.2461538461538462,0.06337019504239141,0.01919414941523112,0.002132683268359013,0.04204336235880128
1.2494983277591971,0.06341672065044172,0.019365678535635315,0.0021517420595150347,0.04189930005529138
1.2528428093645485,0.0634632759005003,0.019536572273753546,0.002170730252639283,0.041755973374107476
1.2561872909698995,0.06350984807773877,0.01970682391772177,0.0021896471019690854,0.04161337705804791
1.2595317725752508,0.06355642486621194,0.019876426923306285,0.002208491880367365,0.04147150606253829
1.2628762541806018,0.06360299431897697,0.020045374893045084,0.0022272638770050096,0.041330355548926875
1.2662207357859532,0.06364954479078713,0.020213661606691035,0.002245962400743448,0.041189920783352665
1.2695652173913041,0.06369606487541599,0.02038128107745593,0.002264586786383992,0.041050197011576056
1.2729096989966555,0.0637425433801737,0.02054822759362568,0.0022831363992917423,0.040911179387256275
1.2762541806020065,0.06378896934518499,0.02071449571795769,0.0023016106353286325,0.04077286299189867
1.2795986622073579,0.06383533208518882,0.020880080246187295,0.002320008916243033,0.04063524292275848
1.2829431438127088,0.0638816212205869,0.021044976152755725,0.0023383306836395248,0.04049831438419165
1.2862876254180602,0.06392782667586627,0.021209178558627625,0.0023565753954030697,0.04036207272183558
1.2896321070234111,0.06397393864656019,0.021372682738358337,0.00237474252648426,0.04022651338171759
1.2929765886287625,0.06401994755824325,0.021535484156047162,0.0023928315728941286,0.04009163182930195
1.2963210702341135,0.0640658440433316,0.021697578498969847,0.002410842055441094,0.03995742348892066
1.2996655518394649,0.0641116189481849,0.021858961680444676,0.0024287735200494084,0.03982388374769083
1.3030100334448158,0.06415726336046508,0.02201962980525545,0.002446625533917272,0.03969100802129236
1.3063545150501672,0.064202768632903,0.022179579118781177,0.0024643976798645745,0.03955879183425726
1.3096989966555181,0.06424812638226124,0.022338805974216926,0.0024820895526907697,0.039427230855353546
1.3130434782608695,0.06429332845955549,0.022497306841728276,0.0024997007601920305,0.03929632085763519
1.3163879598662205,0.06433836690748086,0.022655078355686586,0.0025172309284096205,0.03916605762338466
1.3197324414715719,0.06438323393056303,0.02281211736860394,0.00253467970762266,0.03903643685433643
1.3230769230769228,0.06442792189574705,0.022968420972704177,0.0025520467747449085,0.03890745414829795
1.3264214046822742,0.06447242336228481,0.02312398646800675,0.0025693318297785282,0.038779105064499525
1.3297658862876252,0.06451673112073436,0.023278811289189818,0.002586534587687757,0.03865138524385678
1.3331103678929765,0.06456083821479769,0.023432892931611327,0.0026036547701790364,0.03852429051300732
1.3364548494983275,0.06460473792970159,0.023586228920800027,0.002620692102311114,0.03839781690659046
1.3397993311036789,0.0646484237508955,0.02373881684619542,0.002637646316243936,0.03827196058845614
1.3431438127090298,0.06469188931446718,0.023890654441672602,0.002654517160185844,0.03814671771260873
1.3464882943143812,0.06473512837567838,0.024041739665958958,0.002671304407328773,0.03802208430239064
1.3498327759197322,0.06477813481104289,0.02419207073373754,0.002688007859304171,0.03789805621800117
1.3531772575250836,0.06482090265009353,0.024341646075206464,0.0027046273416896074,0.037774629233197465
1.3565217391304345,0.06486342611633716,0.024490464243308543,0.0027211626937009496,0.03765179917932766
1.359866220735786,0.06490569965262641,0.024638523818422024,0.0027376137576024468,0.037529562076601936
1.3632107023411368,0.0649477179161497,0.024785823363031298,0.0027539803736701444,0.037407914179448255
1.3665551839464882,0.06498947574579185,0.02493236145036028,0.002770262383373364,0.03728685191205821
1.3698996655518394,0.06503096811963585,0.025078136749412262,0.002786459638823584,0.0371663717314
1.3732441471571906,0.06507219012410337,0.02522314811665923,0.0028025720129621367,0.037046469994481995
1.3765886287625417,0.06511313694869006,0.02536739464233116,0.0028185994047034628,0.03692714290165543
1.379933110367893,0.06515380390433963,0.02551087562560351,0.0028345417361781674,0.036808386542557955
1.383277591973244,0.06519418645176675,0.025653590494083195,0.0028503989437870217,0.03669019701389653
1.3866220735785952,0.06523428022198861,0.02579553871351402,0.0028661709681682243,0.03657257054030637
1.3899665551839464,0.0652740810175558,0.025936719736710818,0.0028818577485234245,0.036455503532321555
1.3933110367892976,0.06531358479535371,0.026077133016300203,0.0028974592240333555,0.03633899255502015
1.3966555183946487,0.06535278764119122,0.02621677806772233,0.002912975340858037,0.03622303423261085
1.4,0.06539168574976567,0.02635565454164883,0.0029284060601832036,0.036107625147933635
