Kinetic_Energy_au,Photon_Energy_eV,Sigma_Total_Mb,Sigma_d5_2_Mb,Sigma_d3_2_Mb,Sigma_s1_2_Mb
0.42180904522613066,27.201840308602286,8.77471756985285,4.679285815164013,0.5153717495562996,3.5800600051325366
0.4292964824120603,27.40558385201937,8.393368671217745,4.379613572872724,0.4822475149014543,3.531507583443567
0.43678391959798996,27.609327395436456,8.031889297082547,4.096918647210343,0.4510048046552297,3.483965845216974
0.4442713567839196,27.813070938853542,7.689233245939679,3.8302851796691644,0.4215419285591874,3.437406137711328
0.45175879396984925,28.016814482270625,7.3644111628465225,3.578847610802971,0.3937627921930919,3.3918007598504603
0.4592462311557789,28.220558025687712,7.05648759915785,3.3417879157778705,0.36757658848599944,3.34712309489398
0.46673366834170854,28.4243015691048,6.764577787659349,3.1183329068467,0.34289749702563943,3.30334738378701
0.4742211055276382,28.628045112521882,6.487845087089995,2.907751834588541,0.319644416480605,3.260448836020849
0.48170854271356783,28.83178865593897,6.225498126396019,2.7093539405165523,0.29774069189922686,3.218403493980239
0.4891959798994975,29.035532199356055,5.976788382538607,2.5224862656469536,0.2771138704452169,3.1771882464464363
0.4966834170854271,29.23927574277314,5.741007754662693,2.3465315351221823,0.2576954657274266,3.136780753813084
0.5041708542713568,29.44301928619022,5.517486362183127,2.1809061389225612,0.23942073284787593,3.0971594904126905
0.5116582914572865,29.64676282960731,5.305590278147782,2.025058244067012,0.22222845821040815,3.0583035758703607
0.5191457286432161,29.850506373024395,5.104719755707283,1.8784660608660775,0.20606076634971698,3.020192928491489
0.5266331658291458,30.05424991644148,4.914307034568388,1.7406360521643742,0.19086292073313038,2.9828080616708834
0.5341206030150754,30.257993459858564,4.733814803272424,1.6111014824498087,0.17658316207943092,2.9461301587431845
0.5416080402010051,30.46173700327565,4.562734371392176,1.4894207910428872,0.16317252744592295,2.910141052903367
0.5490954773869346,30.665480546692734,4.4005840707851,1.3751762611345257,0.15058470205166513,2.8748231075989086
0.5565829145728644,30.869224090109824,4.246907839474394,1.2679726545220744,0.13877586738830608,2.840159317564013
0.5640703517587939,31.072967633526908,4.10127370582022,1.1674359550854179,0.12770456145867967,2.8061331892761223
0.5715577889447236,31.276711176943994,3.96327250886358,1.073212184617505,0.11733154705372978,2.7727287771923455
0.5790452261306532,31.480454720361077,3.8325165921041617,0.9849662967312325,0.10761968873391393,2.739930606639015
0.5865326633165829,31.684198263778164,3.7086387030578885,0.9023811100639108,0.09853383420354324,2.707723758790434
0.5940201005025125,31.887941807195247,3.591290707744789,0.8251563077482137,0.09004070311021373,2.6760936968863613
0.6015075376884422,32.09168535061234,3.480142723749337,0.7530075451350967,0.08210878775095437,2.6450263908632863
0.6089949748743718,32.29542889402942,3.374882007413034,0.6856654993531957,0.07470824755122933,2.6145082605086087
0.6164824120603015,32.499172437446504,3.2752119798933736,0.6228751019040736,0.06781082367019395,2.584526054319106
0.6239698492462311,32.702915980863594,3.1808515076840447,0.564394723446409,0.06138974843644623,2.5550670358011898
0.6314572864321608,32.90665952428068,3.0915338681393894,0.5099954288477738,0.055419662606724755,2.526118776684891
0.6389447236180904,33.11040306769776,3.007006091692736,0.45946030887533457,0.04987654104095941,2.497669241776442
0.6464321608040201,33.31414661111485,2.927028183754582,0.41258379645940113,0.04473761680114197,2.469706770494039
0.6539195979899497,33.517890154531926,2.8513724119423336,0.36917106440907493,0.03998131421064245,2.442220033322616
0.6614070351758794,33.72163369794902,2.7798226582406986,0.3290374311023112,0.035587182866307236,2.41519804427208
0.668894472361809,33.92537724136611,2.7121737664624606,0.2920078229330373,0.03153583790376761,2.388630105625656
0.6763819095477387,34.12912078478319,2.6482310503300073,0.25791624180050077,0.027808900889286677,2.3625059076402195
0.6838693467336683,34.33286432820027,2.587809575453388,0.2266052797054332,0.024388945919092152,2.336815349828863
0.691356783919598,34.53660787161736,2.5307337734756836,0.19792566865128441,0.021259449596157023,2.311548655228242
0.6988442211055276,34.74035141503444,2.476836950142219,0.17173582270202184,0.01840474025976804,2.286696387180429
0.7063316582914573,34.94409495845153,2.4259606571895005,0.14790144515130352,0.0158099543215284,2.262249257716668
0.7138190954773869,35.14783850186861,2.3779544610767585,0.1262951358536163,0.013460992680770228,2.2381983325423715
0.7213065326633166,35.3515820452857,2.332675414871407,0.1067960170431138,0.011344479229019707,2.2145349185992735
0.7287939698492463,35.555325588702786,2.2899876329696065,0.08928939832542147,0.009447723623441609,2.1912505110207436
0.7362814070351759,35.759069132119876,2.2497620268230034,0.0736664434634249,0.00775868433201255,2.168336899027566
0.7437688442211056,35.96281267553696,2.2118758612296974,0.059823863655963386,0.0062659345913693995,2.145786062982365
0.7512562814070352,36.16655621895404,2.1762124868737738,0.04766362637780458,0.00495863009682824,2.123590230399141
0.7587437185929649,36.37029976237113,2.142660966715111,0.037092679624503265,0.003826478410590429,2.101741808680017
0.7662311557788944,36.57404330578821,2.1111158156116514,0.02802269335784964,0.0028597102639235884,2.0802334119898784
0.7737185929648241,36.7777868492053,2.0814767821733122,0.02036981102826957,0.002049052012365204,2.0590579191326777
0.7812060301507537,36.98153039262239,2.053648414152908,0.014054419670935419,0.0013857001154217571,2.0382082943665507
0.7886934673366834,37.18527393603947,2.0275399671529994,0.009000929779551662,0.000861296719445776,2.0176777406540016
0.796180904522613,37.389017479456555,2.0030651724638378,0.005137566474569847,0.0004679065113087948,1.997459699477959
0.8036683417085427,37.592761022873646,1.9801418345017845,0.0023961745514597976,0.00019799507957814026,1.9775476648707466
0.8111557788944723,37.79650456629072,1.9586918119189993,0.0007120320739242731,4.440824860667789e-05,1.9579353715964685
0.818643216080402,38.00024810970781,1.938640772441589,2.3674630784034832e-05,3.525934543692199e-07,1.9386167452173506
0.8261306532663316,38.203991653124895,1.9199178978437916,0.0002727292499694942,5.937701785079254e-05,1.9195857915759715
0.8336180904522613,38.407735196541985,1.90245583442808,0.001403756944000644,0.00021535529931895368,1.9008367221847604
0.8411055276381909,38.61147873995907,1.8861904567874994,0.0033641037783233322,0.0004624695757152045,1.882363883433461
0.8485929648241206,38.81522228337616,1.8710607179770642,0.006103759900269063,0.0007951947180938112,1.8641617633587015
0.8560804020100502,39.018965826793234,1.8570085186968592,0.009575225857065562,0.0012082835077652642,1.8462250093320285
0.8635678391959799,39.222709370210325,1.8439784828167238,0.013733386429893905,0.0016967526568471118,1.8285483437299828
0.8710552763819095,39.42645291362741,1.8319179476426368,0.018535390857982517,0.0022558695293046194,1.8111266872553495
0.8785427135678392,39.63019645704449,1.8207767711046465,0.023940538370279034,0.002881139444052473,1.793955093290315
0.8860301507537688,39.83394000046158,1.8105071044677599,0.029910172443918002,0.003568293976333925,1.777028638047508
0.8935175879396985,40.03768354387867,1.8010634716791725,0.036407578242027616,0.004313279579894963,1.7603426138572498
0.9010050251256281,40.24142708729575,1.7924025757168662,0.043397883721392076,0.0051122466127725774,1.7438924453827016
0.9084924623115578,40.44517063071284,1.7844830711243804,0.05084797194243708,0.005961539652594792,1.7276735595293486
0.9159798994974874,40.64891417412992,1.777265650812672,0.05872639290129981,0.0068576877116318,1.7116815701997405
0.9234673366834171,40.852657717547004,1.7707128956335325,0.06700327800521864,0.007797394744057465,1.6959122228842565
0.9309547738693467,41.056401260964094,1.7647890888779423,0.07565026657047362,0.008777531532713649,1.6803612907747552
0.9384422110552764,41.26014480438118,1.7594602467200189,0.08464042992937515,0.009795127267182993,1.6650246895234608
0.945929648241206,41.46388834779826,1.7546939933405528,0.09394819958299155,0.010847361578918495,1.6498984321786427
0.9534170854271357,41.66763189121535,1.7504594683248371,0.10354930357493025,0.011931557508485714,1.634978607241421
0.9609045226130652,41.871375434632434,1.746727307133568,0.1134206989570401,0.013045174004980713,1.6202614341715473
0.968391959798995,42.07511897804952,1.7434694827996657,0.12354051539107985,0.014185799699416047,1.60574316770917
0.9758793969849247,42.27886252146661,1.740659302062532,0.13388800053210392,0.015351146861051804,1.5914201546693765
0.9833668341708542,42.48260606488369,1.7382714047775796,0.14444345488854124,0.01653904413982514,1.577288905749213
0.9908542713567839,42.68634960830077,1.7362815495962134,0.155188189156258,0.017747431884297615,1.5633459285556577
0.9983417085427135,42.89009315171786,1.7346666235915942,0.16610448256027535,0.018974357547020374,1.5495877834842984
1.0058291457286432,43.093836695134954,1.7334047088999844,0.17717551778141077,0.020217968409222565,1.536011222709351
1.013316582914573,43.29758023855204,1.7324748694044585,0.18838534398042797,0.021476507524798155,1.5226130178992323
1.0208040201005024,43.50132378196912,1.7318571047679578,0.19971884993467134,0.022748310790318978,1.5093899440429677
1.0282914572864321,43.7050673253862,1.7315324454911207,0.21116170515691599,0.024031800356936524,1.4963389399772682
1.0357788944723618,43.908810868803286,1.7314828113107883,0.2227003220865839,0.025325480456630925,1.4834570087675734
1.0432663316582915,44.112554412220376,1.7316909308398405,0.23432183602954562,0.026627935229091442,1.4707411595812034
1.050753768844221,44.31629795563746,1.7321403925884966,0.2460140586064575,0.02793782352582003,1.4581885104562191
1.0582412060301507,44.52004149905454,1.732815559912198,0.2577654449679189,0.029253875286956766,1.4457962396573223
1.0657286432160804,44.72378504247163,1.7337015278112329,0.26956507127283885,0.030574889070523515,1.4335615674678708
1.07321608040201,44.92752858588872,1.7347841369146144,0.28140259208437013,0.031899727299447546,1.4214818175307968
1.0807035175879396,45.1312721293058,1.7360498684447299,0.2932682222262425,0.03322731428888086,1.4095543319296064
1.0881909547738693,45.33501567272289,1.7374858361004681,0.30515271999532956,0.03455663440531866,1.39777648169982
1.095678391959799,45.53875921613997,1.7390798410417094,0.3170473338098393,0.03588672608742222,1.3861457811444478
1.1031658291457287,45.742502759557055,1.7408202403635402,0.32894378837474747,0.037216680358887144,1.3746597716299056
1.1106532663316582,45.946246302974146,1.7426958917403266,0.3408342919095806,0.038545641695408486,1.3633159581353378
1.1181407035175879,46.14998984639123,1.7446962616816555,0.35271148021975,0.03987280173830427,1.3521119797236012
1.1256281407035176,46.35373338980831,1.7468113508882945,0.36456838266838826,0.04119739551761587,1.3410455727022903
1.1331155778894473,46.5574769332254,1.7490315699586267,0.3763984468531356,0.04251870429280535,1.3301144188126857
1.1406030150753768,46.76122047664248,1.7513478157948288,0.38819550725241564,0.043836052034175746,1.3193162565082373
1.1480904522613065,46.96496402005957,1.7537514833467835,0.39995373297308734,0.04514879957156239,1.3086489508021337
1.1555778894472362,47.16870756347666,1.7562343526656035,0.4116676403627551,0.046456346071305,1.2981103662315432
1.1630653266331659,47.37245110689374,1.7587885959936704,0.4233320861069195,0.0477581282808403,1.2876983816059107
1.1705527638190953,47.576194650310825,1.7614068033887251,0.4349422245475741,0.049053615747328756,1.2774109630938222
1.178040201005025,47.779938193727915,1.7640819181886482,0.4464935075660418,0.05034231084649927,1.2672460997761072
1.1855276381909547,47.98368173714499,1.7668072358359557,0.4579816754266544,0.05162374777211278,1.2572018126371887
1.1930150753768844,48.18742528056208,1.7695764135599732,0.4694027195804103,0.052897488375312884,1.2472762056042501
1.200502512562814,48.39116882397917,1.7723833996002096,0.48075289523002757,0.05416312361881817,1.2374673807513639
1.2079899497487436,48.59491236739625,1.7752224380965325,0.49202872110505536,0.05542027356065048,1.2277734434308265
1.2154773869346733,48.79865591081334,1.7780881172076577,0.5032269188758003,0.056668580551399825,1.2181926177804576
1.222964824120603,49.00239945423043,1.7809752929771778,0.51434441716968,0.05790770973563688,1.2087231660718611
1.2304522613065327,49.20614299764752,1.7838790372297697,0.525378395800334,0.05913735404267263,1.1993632873867632
1.2379396984924622,49.409886541064594,1.7867947114631504,0.5363262305805231,0.06035722797013441,1.190111252912493
1.245427135678392,49.613630084481684,1.7897179593786574,0.5471854425531409,0.06156706191268761,1.1809654549128288
1.2529145728643216,49.817373627898775,1.792644613203002,0.5579537533643666,0.06276660842824147,1.171924251410394
1.2604020100502513,50.02111717131585,1.795570710119224,0.5686290911097153,0.06395564288393692,1.1629859761255719
1.2678894472361808,50.22486071473294,1.798492541027684,0.5792095167362633,0.06513395519094647,1.1541490691004743
1.2753768844221105,50.42860425815002,1.8014065988023575,0.5896932294082239,0.06630135044995733,1.145412018944176
1.2828643216080402,50.63234780156711,1.804309543077345,0.6000786053648374,0.06745765332734963,1.1367732843851581
1.29035175879397,50.8360913449842,1.8071982305349343,0.6103641590876426,0.06860270368873968,1.128231367758552
1.2978391959798994,51.03983488840127,1.8100697027441934,0.6205485220988722,0.06973635424332005,1.1197848264020012
1.305326633165829,51.243578431818364,1.812921156104218,0.6306304698190015,0.07085847357496723,1.1114322127102494
1.3128140703517588,51.447321975235454,1.8157499575039897,0.6406088937861563,0.07196894302032245,1.103172120697511
1.3203015075376885,51.651065518652544,1.8185536363053667,0.6504827773190658,0.07306765396159284,1.0950032050247083
1.327788944723618,51.85480906206962,1.8213298471386994,0.6602512409259986,0.07415451294264615,1.0869240932700546
1.3352763819095477,52.05855260548671,1.8240763847892978,0.6699135278688373,0.07522944003141883,1.0789334168890417
1.3427638190954774,52.262296148903786,1.8267912047080266,0.6794689310559191,0.07629236062795086,1.0710299130241567
1.350251256281407,52.46603969232088,1.8294723817461847,0.6889168285190224,0.07734320948921788,1.0632123437379444
1.3577386934673366,52.66978323573797,1.8321180867182314,0.6982567479229866,0.07838193795995843,1.0554794008352864
1.3652261306532663,52.87352677915504,1.8347266206267943,0.7074882944211477,0.07940850585221725,1.0478298203534293
1.372713567839196,53.07727032257213,1.837296416387438,0.7166110895393822,0.08042287462428441,1.0402624522237713
1.3802010050251257,53.28101386598922,1.8398259973708582,0.7256248507247636,0.08142501633965198,1.0327761303064427
1.3876884422110551,53.4847574094063,1.8423139741243377,0.7345294222427176,0.08241491710614914,1.025369634775471
1.3951758793969848,53.68850095282339,1.8447590674348995,0.7433246865220935,0.08339256712321717,1.0180418137895886
1.4026633165829145,53.89224449624048,1.8471600971722606,0.7520105517457814,0.08435795932932633,1.0107915860971528
1.4101507537688442,54.095988039657556,1.8495159609648173,0.7605870193145435,0.08531109697794236,1.0036178446723314
1.4176381909547737,54.299731583074646,1.851825638564399,0.7690541644232076,0.08625199143934346,0.9965194827018478
1.4251256281407034,54.503475126491736,1.8540881952446733,0.7774120887713748,0.08718065691270803,0.9894954495605903
1.4326130653266331,54.70721866990881,1.8563027703195425,0.7856609540043494,0.0880971141940931,0.9825447021211001
1.4401005025125628,54.9109622133259,1.8584685732693067,0.7938009881413066,0.08900139138485982,0.9756661937431403
1.4475879396984925,55.11470575674299,1.8605848864228642,0.8018324328894885,0.08989351799218584,0.9688589355411898
1.455075376884422,55.31844930016007,1.862651058665154,0.8097555693975214,0.09077352784427989,0.9621219614233528
1.4625628140703517,55.52219284357716,1.8646664977512255,0.8175707722556084,0.09164146513087501,0.9554542603647418
1.4700502512562814,55.72593638699425,1.866630670226557,0.8252784439662606,0.09249737703678115,0.9488548492235153
1.4775376884422111,55.92967993041134,1.8685431024283696,0.8328789560986489,0.09334130718127454,0.9423228391484461
1.4850251256281406,56.133423473828415,1.8704033776034044,0.8403727377397924,0.09417330556088736,0.9358573343027246
1.4925125628140703,56.337167017245505,1.8722111292461514,0.8477603249880451,0.0949934340590816,0.9294573701990247
1.5,56.54091056066258,1.8739660347173204,0.8550422517047953,0.09580175418553756,0.9231220288269875
1.55,57.90147986066259,1.8843145352920654,0.9010028445441999,0.10090165894748458,0.882410031800381
1.5797979797979798,58.71232419096562,1.8893406585910448,0.9262406828713273,0.10370062555367561,0.859399350166042
1.6095959595959597,59.523168521268644,1.8935173555366447,0.9499259449251994,0.10632634122511578,0.8372650693863296
1.6393939393939394,60.33401285157167,1.896854674044547,0.9721074498483936,0.10878432363599157,0.815962900560162
1.6691919191919193,61.14485718187471,1.8993677926298569,0.9928361401754145,0.1110803166839256,0.7954513357705166
1.698989898989899,61.95570151217774,1.9010759497738579,1.0121642946190417,0.11322020405738359,0.7756914510974325
1.7287878787878788,62.76654584248077,1.9020015372825767,1.0301448709709267,0.1152099371291308,0.7566467291825195
1.7585858585858587,63.57739017278381,1.9021693359947551,1.0468309802750564,0.11705547733421659,0.7382828783854822
1.7883838383838384,64.38823450308684,1.9016058915068852,1.0622754915735744,0.11876275299107432,0.7205676469422367
1.8181818181818183,65.19907883338986,1.9003390152964468,1.0765307254805443,0.12033762592775175,0.7034706638881509
1.847979797979798,66.00992316369289,1.8983973625773083,1.0896481713250867,0.12178586063202886,0.6869633306201927
1.8777777777777778,66.82076749399592,1.895810045546092,1.1016782214201424,0.12311309519843838,0.6710187289275111
1.9075757575757577,67.63161182429896,1.8926063091300116,1.1126699982334562,0.12432482255274031,0.655611488343815
1.9373737373737374,68.44245615460198,1.8888153210006156,1.1226713032967317,0.12542638522088012,0.6407176324830037
1.9671717171717171,69.25330048490501,1.8844660285604407,1.1317285675249784,0.12642297022627735,0.626314490809185
1.996969696969697,70.06414481520804,1.8795869695028316,1.1398867031224624,0.12731959292738024,0.6123806734529886
2.026767676767677,70.87498914551108,1.874206067138163,1.1471889925517538,0.12812108489616322,0.598895989690246
2.0565656565656565,71.6858334758141,1.8683505686412811,1.153677170719619,0.128832103342447,0.5858412945792154
2.0863636363636364,72.49667780611713,1.8620470756240814,1.1593915156954673,0.12945714152720844,0.5731984184014058
2.1161616161616164,73.30752213642018,1.8553214293158253,1.1643707190485924,0.13000051452705463,0.5609501957401785
2.145959595959596,74.11836646672319,1.8481985344689331,1.168651791284753,0.13046634879781677,0.5490803943863635
2.175757575757576,74.92921079702623,1.8407024305985131,1.1722702718278966,0.13085860573838803,0.5375735530322285
2.2055555555555557,75.74005512732926,1.8328564172536037,1.1752603495370506,0.13118109536317693,0.526414972353376
2.2353535353535356,76.5508994576323,1.8246828687696484,1.1776546424574523,0.13143745185559988,0.5155907744565961
2.265151515151515,77.36174378793531,1.8162031242744667,1.1794842248780508,0.1316311365844426,0.5050877628119734
2.294949494949495,78.17258811823835,1.8074377658877654,1.1807789879640518,0.1317654784671354,0.49489329945657834
2.3247474747474746,78.98343244854136,1.798406631826888,1.1815675515234447,0.1318436643223754,0.48499541598106805
2.3545454545454545,79.7942767788444,1.7891285109906547,1.181877014024169,0.13186871095591307,0.4753827860105725
2.3843434343434344,80.60512110914745,1.7796213622764891,1.1817333276478443,0.13184350699015907,0.4660445276384859
2.4141414141414144,81.41596543945047,1.7699025609716283,1.1811614468224676,0.13177082965038098,0.4569702844987797
2.443939393939394,82.2268097697535,1.759988487279827,1.18018489456188,0.13165329640411108,0.4481502963138358
2.473737373737374,83.03765410005653,1.749894607255138,1.178826050005738,0.1314933969035522,0.43957516034584804
2.5035353535353537,83.84849843035957,1.7396359624397866,1.177106564630034,0.1312935396116045,0.43123585819814814
2.533333333333333,84.65934276066258,1.7292267605761136,1.1750468597884807,0.131055995845971,0.4231239049416622
2.563131313131313,85.47018709096562,1.7186803231031564,1.1726662875105185,0.1307829175210385,0.4152311180715994
2.592929292929293,86.28103142126865,1.7080096826135107,1.169983646948278,0.1304763949403019,0.40754964072493083
2.622727272727273,87.09187575157169,1.6972270436793315,1.1670165376096204,0.13013838476985115,0.40007212129986
2.6525252525252525,87.90272008187472,1.6863436826847833,1.1637815287382078,0.12977072864505088,0.39279142530152467
2.6823232323232324,88.71356441217775,1.6753707431112816,1.1602948485943052,0.12937523024729516,0.385700664269681
2.712121212121212,89.52440874248077,1.6643186305376838,1.156571666803432,0.1289535753955755,0.3787933883386764
2.741919191919192,90.3352530727838,1.6531970402086027,1.152626374893582,0.12850736304717103,0.37206330226784956
2.771717171717172,91.14609740308684,1.6420156328231417,1.148473062594624,0.12803815870225507,0.3655044115262625
2.8015151515151517,91.95694173338987,1.6307830552747855,1.144124561707171,0.1275473877611577,0.359111105806457
2.8313131313131317,92.76778606369291,1.6195074371145448,1.1395932168895482,0.12703642114312283,0.35287779908187356
2.861111111111111,93.57863039399592,1.6081970306681583,1.1348912047980937,0.12650661130229854,0.34679921456776597
2.890909090909091,94.38947472429896,1.596859116028186,1.1300295668775944,0.125959184240925,0.34087036490966655
2.9207070707070706,95.20031905460198,1.5855008549215053,1.1250191764744506,0.12539534718229067,0.33508633126476384
2.9505050505050505,96.01116338490502,1.574129028233181,1.1198702251397255,0.12481623166913657,0.32944257142431904
2.9803030303030305,96.82200771520804,1.5627494455725264,1.1145919977794974,0.12422286802373375,0.32393457976929557
3.0101010101010104,97.63285204551109,1.55136846818811,1.1091941646124928,0.12361632963503578,0.3185579739405814
3.0398989898989903,98.44369637581411,1.5399917051729364,1.103685360960352,0.1229975748882071,0.3133087693243772
3.06969696969697,99.25454070611714,1.5286241639998353,1.0980737161780234,0.12236750558035903,0.30818294224145293
3.0994949494949493,100.06538503642017,1.517271055505013,1.0923673152945355,0.12172701883944337,0.3031767213710342
3.1292929292929292,100.8762293667232,1.505936640876892,1.086573302361461,0.12107690689443348,0.2982864316209974
3.159090909090909,101.68707369702624,1.4946257747805516,1.080699289935196,0.12041801424449229,0.2935084706008633
3.188888888888889,102.49791802732926,1.4833425340308795,1.0747518411401733,0.11975106884820749,0.28883962404249863
3.218686868686869,103.3087623576323,1.472090282514726,1.0687370279725132,0.11907674358275859,0.284276510959454
3.2484848484848485,104.11960668793532,1.4608731820488083,1.0626614237451923,0.11839576750084864,0.2798159908027673
3.2782828282828285,104.93045101823836,1.4496943371990663,1.0565305082904928,0.11770874790815554,0.27545508100041805
3.308080808080808,105.74129534854137,1.4385572224169696,1.0503500617424004,0.11701632556953591,0.27119083510503345
3.337878787878788,106.55213967884441,1.4274644739052131,1.0441248985242788,0.11631903390005939,0.267020541480875
3.367676767676768,107.36298400914744,1.4164188016801629,1.0378600564938811,0.11561743088016718,0.2629413143061144
3.3974747474747478,108.17382833945048,1.4054234715531455,1.0315606943818598,0.11491208854405062,0.25895068862723497
3.4272727272727277,108.98467266975351,1.3944801049829825,1.0252305427016053,0.1142034196184579,0.2550461426629193
3.457070707070707,109.79551700005653,1.3835913609074104,1.0188742543386318,0.11349193956603044,0.2512251670027482
3.4868686868686867,110.60636133035956,1.3727591703272033,1.0124956212353418,0.11277806822420104,0.24748548086766062
3.5166666666666666,111.41720566066259,1.361985753623263,1.0060987235275383,0.11206225742368375,0.24382477267204086
3.5464646464646465,112.22804999096563,1.3512726467746445,0.9996867958082677,0.11134486516225102,0.24024098580412576
