Radius_au,Free,Confined,Plasma_mu_0.1,Plasma_mu_0.2,Plasma_mu_0.3,Plasma_mu_0.5,Hybrid_mu_0.1,Hybrid_mu_0.2,Hybrid_mu_0.3,Hybrid_mu_0.4,Hybrid_mu_0.5
0.2500516319386564,0.38941930982380235,0.38665223901136503,0.3868473670156586,0.3799319761226379,0.36938578197408056,0.33848311383239005,0.38386938001227155,0.3763268518764996,0.36457080419046384,0.3484776533108773,0.32712820012870314
0.2600532972162027,0.40096608770042513,0.39811877604682316,0.39832262747784486,0.3912150132979778,0.3803750284696569,0.3486044713917262,0.3952581757781951,0.38750488582598247,0.3754191883353172,0.35887174855704174,0.3369137168844213
0.27005496249374894,0.41224449799744756,0.40931903656350926,0.4095317493996804,0.4022379075814148,0.3911132077271362,0.35850066592452223,0.4063830727525009,0.39842545558814024,0.3860200214736792,0.369031568735317,0.34648200274942853
0.2800566277712952,0.42325873797404157,0.4202571918665371,0.42047890803437477,0.4130047744463393,0.40160434242695575,0.3681754379920628,0.41724821807147344,0.40909264204535795,0.39637727906648723,0.37896094092152677,0.3558366811120746
0.29005829304884145,0.43401294796832673,0.4309373565995413,0.4311682215566956,0.42351967184422745,0.41185239711673605,0.3776324690568745,0.42785770208284435,0.4195104689415502,0.4064948790152157,0.38866363440709567,0.36498131797250183
0.3000599583263877,0.4445112121104791,0.441363589455796,0.441603751787572,0.433786600962312,0.42186127901988124,0.38687538242426794,0.4382155590680079,0.4296829036361509,0.41637668246399134,0.39814336155875546,0.3739194228588773
0.31006162360393397,0.4547575590278327,0.4515398938813296,0.4517895049103859,0.443809506972031,0.43163483883347403,0.39590774416880525,0.4483257679559322,0.4396138578489044,0.4260264945910677,0.40740377866571337,0.38265444972892276
0.3200632888814802,0.4647559625419769,0.46147021877003674,0.4617294321789611,0.4535922797682838,0.44117687151553053,0.4047330640458694,0.45819225302877453,0.4493071883954861,0.43544806538972,0.4164484867743947,0.3911897978569205
0.3300649541590265,0.474510342357864,0.4711584591508061,0.47142743061727044,0.46313875469953647,0.4504911170616915,0.413354796388534,0.46781888461922455,0.4587666979139992,0.44464509043864126,0.4252810325108887,0.39952881270638474
0.34006661943657274,0.4840245647449606,0.48060845686669423,0.4808873437108997,0.4724527132888339,0.4595812612714413,0.4217763409899301,0.47720947979961215,0.46799613558240166,0.4536212116619296,0.43390490889123445,0.40767478678859426
0.350068284714119,0.4933024432104822,0.489824001246189,0.49011296209031735,0.4815378839457867,0.46845093650395325,0.4300010439713179,0.4863678030628309,0.4769991978269327,0.4623800180787637,0.4423235561196918,0.41563096050718884
0.36006994999166525,0.5023477391647624,0.49880882976661217,0.4991080242060037,0.4903979426696032,0.4771037224236684,0.4380321986360738,0.49529756699513006,0.48577952902161264,0.47092504654287576,0.45054036237514644,0.42340052298903413
0.3700716152692115,0.5111641625788114,0.5075666287097175,0.5078762169955024,0.4990365137432509,0.4855431467357158,0.445873046309804,0.50400243294084,0.4943407221788955,0.4792597824719291,0.4585586645858039,0.4309866129015624
0.38007328054675776,0.519755372634128,0.5161010338095475,0.516421176542462,0.5074571704188299,0.4937726859112923,0.4535267771667972,0.5124860116590974,0.5026863196315599,0.4873876605669171,0.46638174919232767,0.4383923192567982
0.390074945824304,0.5281249783648272,0.5244156308926123,0.5247464887277373,0.5156634355942451,0.5017957659031163,0.4609965310430308,0.5207518639726416,0.5108198137059262,0.4953120655217001,0.4740128528995792,0.4456206822022751
0.4000766111018503,0.5362765392921537,0.5325139565104626,0.5328556898726262,0.523658782481271,0.5096157628510773,0.46828539823594206,0.5288035014087562,0.5187446473864913,0.5030363327227971,0.48145516341711925,0.45267469379905356
0.41007827637939653,0.5442135660514535,0.540399498564724,0.5407522673743154,0.5314466352650989,0.5172360037782003,0.4753964202911757,0.5366443868324322,0.5264642149720706,0.5105637489395558,0.4887118201886276,0.459557298787044
0.4200799416569428,0.5519395210116729,0.5480756969246693,0.5484396603336167,0.5390303697554614,0.5246597672770457,0.48233259077651747,0.544277935071832,0.5339818627235473,0.5178975530048189,0.4957859151104012,0.46627139533784157
0.43008160693448905,0.5594578188874622,0.5555459440374007,0.5559212601750697,0.5464133140294282,0.5318902841866681,0.4890968560432224,0.5517075135361305,0.541300889503316,0.5250409364862095,0.5026804932390875,0.47281983579527437
0.4400832722120353,0.5667718273439584,0.5628135855307184,0.5632004112594927,0.5535987490659714,0.5389307382602543,0.4956921159749416,0.5589364428258179,0.5484245474065222,0.5319970443481555,0.5093985534888101,0.4792054274038665
0.45008493748958156,0.5738848675943211,0.5698819208087519,0.5702804114890623,0.5605899093723927,0.5457842668235622,0.5021212247244529,0.5659679973355419,0.5553560423841907,0.5387689756047748,0.5159430493178432,0.485430933025414
0.4600866027671278,0.5808002149901008,0.5767542036404278,0.5771645129050023,0.5673899836027092,0.5524539614242813,0.5083869914383938,0.5728054058495702,0.5620985348583378,0.5453597839637404,0.5223168894049869,0.49149907184386976
0.4700882680446741,0.5875210996045133,0.5834336427408551,0.5838559222779639,0.5740021151680941,0.5589428684724345,0.5144921809701971,0.5794518521299572,0.5686551403291654,0.5517724784612463,0.5285229383158002,0.4974125200587309
0.48008993332222033,0.594050706808699,0.5899234023457007,0.5903578016911778,0.5804294028394683,0.5652539898719422,0.5204395145814225,0.5859104754974943,0.5750289299744308,0.5580100240881911,0.5345640171588376,0.5031739115671189
0.4900915985997666,0.6003921778410423,0.5962266027786346,0.596673269116459,0.5866749013423358,0.5713902836434631,0.5262316706316772,0.5921843714055255,0.5812229312410853,0.5640753424076999,0.5404429042320442,0.5087858386347398
0.5000932638773128,0.6065486103696278,0.6023463210119193,0.6028053989831466,0.5927416219439579,0.5773546645386345,0.5318712852573166,0.5982765920067078,0.5872401284292793,0.5699713121640975,0.5461623356594529,0.5142508525559119
0.510094929154859,0.6125230590479099,0.6082855912202211,0.6087572227400556,0.5986325330329604,0.5831500046458228,0.5373609530391098,0.6041901467127994,0.5930834632688254,0.5757007698834524,0.5517250060183319,0.5195714643028402
0.5200965944324053,0.618318536063671,0.6140474053277182,0.6145317294105264,0.604350560691468,0.5887791339875038,0.542703227659055,0.6099280027475534,0.5987558354882117,0.5812665104658027,0.5571335689569252,0.5247501451643187
0.5300982597099516,0.6239380116813433,0.6196347135485815,0.6201318661406445,0.6098985892598543,0.5942448411093826,0.547900622546525,0.6154930856927999,0.6042601033762593,0.5866712877691797,0.5623906378029304,0.5297893273740383
0.5400999249874978,0.6293844147777705,0.6250504249209021,0.6255605387407166,0.6152794618942038,0.5995498736613696,0.5529556115139236,0.6208882800277887,0.609599084336515,0.5919178151855395,0.56749878616285,0.5346914047286708
0.550101590265044,0.634660633371482,0.6302974078341426,0.630820612220074,0.6204959811165723,0.6046969389705198,0.5578706293820227,0.6261164296618801,0.6147755554344672,0.5970087662087142,0.5724605485123581,0.539458733195904
0.5601032555425903,0.6397695151455551,0.6353784905501811,0.6359149113152884,0.625550909358139,0.6096887046060488,0.5626480725951588,0.6311803384606544,0.6197922539376791,0.6019467749944916,0.5772784207778179,0.5440936315125927
0.5701049208201366,0.6447138679641363,0.6402964617180285,0.6408462210118718,0.6304469694953357,0.6145277989365321,0.5672902998264545,0.6360827707655198,0.624651877848925,0.6067344369129313,0.5819548609090828,0.5485983817731939
0.5801065860976828,0.649496460382696,0.6450540708822822,0.6456172870595384,0.635186845379044,0.6192168116793949,0.571799632573233,0.6408264519068961,0.6293570864324155,0.6113743090930254,0.5864922894437153,0.5529752300086469
0.590108251375229,0.6541200221520894,0.6496540289853988,0.650230816481106,0.6397731823569457,0.6237582944428005,0.5761783557427885,0.6454140687110479,0.6339105007332045,0.6158689109598074,0.5908930900627536,0.5572263867558596
0.6001099166527754,0.6585872447164912,0.6540990088638482,0.6546894780751094,0.6442085877891133,0.6281547612600393,0.5804287182286779,0.6498482700006433,0.6383147040898587,0.6202207247640146,0.595159610138154,0.5613540276179569
0.6101115819303217,0.6629007817052794,0.6583916457382245,0.6589959029122013,0.6484956315569261,0.6324086891165234,0.5845529334776852,0.6541316670891132,0.6425722426404753,0.624432196104405,0.5992941612720366,0.5653602938154485
0.6201132472078679,0.6670632494189336,0.6625345376973844,0.6631526848254141,0.6526368465653946,0.6365225184694877,0.5885531800476209,0.6582668342688829,0.6466856258221361,0.6285057344428334,0.6032990198278575,0.5692472927284645
0.6301149124854141,0.671077227309022,0.6665302461766781,0.6671623808943548,0.6566347292389779,0.6404986537604994,0.5924316021561077,0.6622563092935498,0.6506573268638743,0.632443713612184,0.6071764274536334,0.5730170984302118
0.6401165777629604,0.6749452584523421,0.6703812964303462,0.6710275119234054,0.6604917400109757,0.6443394639208735,0.5961903102205015,0.6661025938540798,0.6544897832732426,0.6362484723172578,0.6109285915973365,0.5766717522117965
0.6501182430405067,0.6786698500192825,0.6740901779981477,0.674750562914002,0.6642103038065769,0.6480472828700943,0.5998313813890974,0.6698081540490918,0.6581853973165599,0.6399223146287165,0.6145576860145799,0.580213263098557
0.6601199083180529,0.6822534737364778,0.6776593451662869,0.6783339835310583,0.6677928105196441,0.6516244100073367,0.6033568600637669,0.673375420849303,0.6617465364929181,0.643467510470173,0.6180658512687125,0.5836436083580502
0.6701215735955991,0.6856985663438171,0.6810912174227053,0.6817801885636083,0.6712416154833144,0.6550731106961868,0.6067687584141673,0.6768067905562035,0.6651755340020277,0.646886296098529,0.6214551952234363,0.5869647339998291
0.6801232388731454,0.6890075300458762,0.684388179906808,0.6850915583797335,0.6745590399344941,0.6583956167426517,0.6100690568836655,0.6801046252550288,0.6684746892059819,0.6501808745776486,0.6247277935280625,0.5901785552671516
0.6901249041506917,0.6921827329578378,0.6875525838536831,0.688270439375846,0.6777473714723252,0.6615941268665535,0.6132597046871149,0.6832712532620999,0.6716462680850145,0.653353416245465,0.627885690095517,0.5932869571207523
0.7001265694282379,0.6952265095459625,0.6905867470328854,0.6913191444203929,0.6808088645107027,0.6646708071663999,0.6163426203006185,0.6863089695665976,0.6746925036873302,0.6564060591746059,0.6309308975732058,0.5962917947148123
0.7101282347057841,0.698141161062676,0.6934929541818431,0.6942399532920481,0.683745740724911,0.6676277915778198,0.6193196919434159,0.6892200362668363,0.6776155965730821,0.6593409096266337,0.6338653978068504,0.5991948938652549
0.7201298999833304,0.7009289559763351,0.6962734574339542,0.6970351131124601,0.6865601894924658,0.6704671823256525,0.6221927780520217,0.6920066830011071,0.6804177152525683,0.6621600424999826,0.6366911422973969,0.6019980515104987
0.7301315652608767,0.7035921303957354,0.6989304767414322,0.6997068387736189,0.6892543683282237,0.6731910503697823,0.6249637077467467,0.6946711073731513,0.6831009966187268,0.6648655017716847,0.6394100526511095,0.6047030361647894
0.740133230538423,0.7061328884894207,0.7014662002929656,0.7022573133599077,0.6918304033138396,0.6758014358448002,0.6276342812907267,0.6972154753723319,0.6856675463739973,0.6674593009329701,0.6420240210229455,0.6073115883642378
0.7501348958159691,0.7085534028998579,0.7038827849262498,0.7046886885649021,0.6942903895216413,0.6783003484935816,0.6302062705415871,0.6996419217885632,0.6881194394516224,0.6699434234188254,0.6445349105533215,0.609825421105684
0.7601365610935155,0.7108558151525356,0.7061823565354526,0.7070030851029805,0.6966363914329947,0.6806897680948627,0.6326814193958595,0.701952550622069,0.6904587204314593,0.6723198230315929,0.6469445557983634,0.6122462202785063
0.7701382263710618,0.7130422360600457,0.7083670104736741,0.7092025931158095,0.6988704433512251,0.6829716448848996,0.6350614442262783,0.7041494354880199,0.6926874039503748,0.6745904243586976,0.6492547631537455,0.6145756450894932
0.780139891648608,0.7151147461212104,0.7104388119504593,0.7112892725737622,0.70099454980917,0.685147899973291,0.6373480343120691,0.7062346200161246,0.6948074751072886,0.6767571231845803,0.6514673112722148,0.6168153284808965
0.7901415569261542,0.7170753959153084,0.7123997964244206,0.7132651536723347,0.7030106859714272,0.6872204257530473,0.6395428522623491,0.7082101182452247,0.6968208898629356,0.678821786896915,0.6535839514748919,0.6189668775417714
0.8001432222037005,0.7189262064914617,0.7142519699910297,0.715132237223618,0.7049207980313698,0.6891910863049825,0.6416475344327521,0.7100779150129616,0.698729575434415,0.6807862548871969,0.65560640815645,0.621031873912725
0.8101448874812468,0.7206691697532386,0.7159973097656358,0.716892495042886,0.7067268036029893,0.691061717796512,0.643663691335391,0.7118399663405698,0.700535430684593,0.6826523389457719,0.65753637918426,0.623011874184173
0.820146552758793,0.7223062488385289,0.7176377642617653,0.718547870330358,0.7084305921076414,0.6928341288749283,0.645592908042268,0.7134981998128573,0.7022403265064213,0.6844218236513884,0.659375536291596,0.6249084102882202
0.8301482180363392,0.7238393784947477,0.7191752537647601,0.7201002780481952,0.7100340251557494,0.6945101010552378,0.6474367445822404,0.7150545149534325,0.7038461062022436,0.6860964667553471,0.661125525464988,0.6267229898842651
0.8401498833138855,0.7252704654494238,0.720611670700809,0.7215516052927856,0.7115389369235385,0.6960913891026276,0.6491967363316498,0.7165107835952313,0.7053545858581471,0.6876779995603238,0.6627879673258164,0.6284570967384354
0.8501515485914318,0.726601388776225,0.7219488800014271,0.722903711662379,0.7129471345248596,0.6975797214096408,0.6508743943987187,0.7178688502464063,0.7067675547134272,0.6891681272939375,0.6643644575062273,0.6301121910969566
0.860153213868978,0.727834000256478,0.723188719463437,0.7241584296201231,0.7142603983781667,0.698976800368132,0.6524712060018175,0.7191305324516305,0.7080867755252248,0.6905685294771392,0.665856567019465,0.63168971005355
0.8701548791465242,0.7289701247362304,0.724333000104505,0.7253175648525593,0.7154804825687098,0.7002843027360746,0.6539886348417039,0.7202976211488717,0.7093139849284011,0.6918808602874899,0.6672658426246956,0.6331910679109672
0.8801565444240705,0.7300115604789144,0.7253835065142858,0.7263828966236328,0.7166091152060041,0.7015038799992941,0.6554281214678317,0.7213718810216923,0.7104508937907079,0.6931067489174044,0.6685938071864134,0.6346176565367484
0.8901582097016169,0.7309600795136583,0.7263419972012267,0.7273561781242702,0.7176479987766377,0.7026371587281942,0.6567910836388318,0.7223550508471316,0.7114991875633169,0.6942477999274232,0.6698419600285077,0.6359708457133069
0.900159874979163,0.7318174279793028,0.7272102049350827,0.7282391368175798,0.7185988104924745,0.7036857409295478,0.658078916677255,0.723248843839219,0.7124605266267636,0.695305593594588,0.6710117772830729,0.6372519834824307
0.9101615402567093,0.7325853264641669,0.7279898370851954,0.7290334747797242,0.7194632026343136,0.7046512043934176,0.6592929938186769,0.7240549479881758,0.7133365466323691,0.6962816862559847,0.6721047122340397,0.6384623964842934
0.9201632055342556,0.7332654703416197,0.7286825759545844,0.7297408690365226,0.720242802891062,0.7055351030352792,0.6604346665552541,0.7247750263953546,0.7141288588391932,0.6971776106475228,0.6731221956557081,0.6396033902910636
0.9301648708118019,0.7338595301015037,0.7292900791099007,0.7303629718958304,0.7209392146944796,0.7063389672334082,0.6615052649738249,0.7254107176039704,0.71483905044658,0.6979948762380167,0.6740656361462563,0.640676249735208
0.9401665360893481,0.734369151677462,0.7298139797072927,0.7309014112757479,0.7215540175495516,0.7070643041615982,0.6625060980886418,0.725963635925672,0.7154686849223502,0.6987349695586346,0.6749364204563038,0.6416822392325641
0.9501682013668943,0.7347959567702141,0.7302558868142317,0.7313577910287118,0.7220887673605437,0.7077125981172766,0.6634384541688283,0.7264353717630081,0.7160193023266967,0.6993993545277772,0.6757359138126039,0.6426226031002822
0.9601698666444406,0.7351415431668331,0.7306173857273475,0.7317336912615132,0.7225449967527986,0.7082853108450781,0.6643036010606411,0.7268274919278321,0.716492419631839,0.6999894727714532,0.6764654602369353,0.6434985658697098
0.9701715319219869,0.735407485056068,0.730900038286319,0.7320306686513004,0.7229242153903255,0.7087838818559422,0.6651027865046287,0.7271415399557012,0.7168895310374893,0.7005067439392092,0.6771263828602695,0.6443113325943072
0.9801731971995331,0.7355953333397595,0.7311053831838678,0.7322502567576038,0.7232279102892364,0.7092097287417942,0.6658372384477638,0.7273790364163137,0.7172121082821877,0.7009525660156815,0.677719984232284,0.645062089152675
0.9901748624770793,0.7357066159403971,0.7312349362719023,0.732393966330443,0.7234575461270841,0.7095642474858719,0.6665081653506392,0.7275414792200365,0.7174616009505536,0.7013283156278242,0.6782475466262897,0.6457520025467746
1.0001765277546257,0.7357428381048614,0.7312901908638574,0.7324632856145542,0.7236145655481544,0.7098488127687581,0.6671167564898007,0.7276303439205661,0.7176394367765122,0.7016353483478784,0.6787103323396451,0.6463822211954153
1.010178193032172,0.7357054827043995,0.7312726180332736,0.7324596806497826,0.7237003894647616,0.7100647782701784,0.6676641822553016,0.7276470840137742,0.7177470219425427,0.70187499899214,0.6791095839897205,0.6469538752230954
1.0201798583097181,0.7355960105308682,0.7311836669086627,0.7323845955677261,0.7237164173546027,0.7102134769666226,0.6681515944435545,0.7275931312327882,0.7177857413750037,0.7020485819155813,0.6794465248054871,0.6474680767442624
1.0301815235872644,0.7354158605893115,0.7310247649647045,0.7322394528845898,0.7236640275542175,0.710296221424847,0.6685801265455605,0.7274698958393224,0.7177569590355827,0.7021573913023901,0.6797223589147845,0.647925920143076
1.0401831888648108,0.7351664503868934,0.7307973183098165,0.7320256537903854,0.7235445775486052,0.7103143040913158,0.6689508940305846,0.7272787669113664,0.7176620182089152,0.7022027014524768,0.6799382716273467,0.6483284823487424
1.050184854142357,0.7348491762182402,0.7305027119701403,0.731744578434477,0.7233594042570479,0.7102689975776467,0.6692649946253605,0.7270211126272149,0.7175022417864396,0.7021857670640061,0.6800954297136369,0.6486768231064939
1.0601865194199034,0.7344654134472342,0.7301423101699892,0.7313975862075219,0.72310982431519,0.7101615549420649,0.6695235085888895,0.7266982805459128,0.717278932546516,0.7021078235120193,0.680194981679564,0.648971985244286
1.0701881846974495,0.7340165167852993,0.7297174566087979,0.7309860160198562,0.7227971343534181,0.7099932099670244,0.6697274989829116,0.7263115978841534,0.7169933734308688,0.7019700871231777,0.680238058037137,0.649214994935281
1.0801898499749958,0.7335038205662237,0.7292294747346167,0.7305111865763656,0.7224226112715938,0.7097651774329463,0.6698780119381151,0.7258623717896756,0.7166468278173967,0.701773755446706,0.6802257715711325,0.6494068619561844
1.090191515252542,0.7329286390175552,0.7286796680141903,0.7299743966478823,0.7219875125101831,0.709478653388177,0.6699760769161566,0.725351889611197,0.7162405397893965,0.7015200075215736,0.6801592176017718,0.6495485799415067
1.1001931805300882,0.7322922665286173,0.7280693201996643,0.7293769253391542,0.721493076317827,0.7091348154152111,0.6700227069675577,0.7247814191649316,0.7157757344012496,0.7012100041399693,0.6800394742435973,0.6496411266338137
1.1101948458076345,0.7315959779151804,0.7273996955919582,0.7287200323534263,0.7209405220154048,0.7087348228932306,0.6700188989855588,0.72415220899773,0.7152536179406133,0.7008448881071228,0.6798676026604726,0.6496854641300303
1.1201965110851808,0.7308410286808307,0.7266720393008451,0.7280049582536743,0.7203310502566285,0.7082798172570085,0.6699656339559379,0.7234654886468845,0.7146753781871634,0.7004257844975206,0.6796446473168329,0.6496825391238633
1.1301981763627271,0.7300286552750787,0.7258875775017778,0.727232924720533,0.719665843285218,0.7077709222522295,0.6698638772029715,0.7227224688966379,0.7140421846679343,0.6999538009075673,0.6793716362252266,0.6496332831444094
1.1401998416402734,0.7291600753482386,0.7250475176895004,0.7264051348069601,0.7189460651886976,0.7072092441872773,0.6697145786314909,0.7219243420314416,0.7133551889092955,0.6994300277047424,0.6790495811902052,0.6495386127910013
1.1502015069178195,0.7282364880031281,0.7241530489284833,0.7255227731896727,0.7181728621488583,0.7065958721815337,0.66951867296515,0.7210722820859948,0.7126155246856136,0.6988555382733004,0.6786794780486157,0.6493994299643626
1.1602031721953658,0.7272590740436163,0.7232053421002217,0.7245870064173994,0.7173473626889302,0.7059318784102453,0.6692770799809582,0.720167445092112,0.7118243082646375,0.6982313892565606,0.6782623069063481,0.6492166220941273
1.1702048374729122,0.7262289962200642,0.7222055501474314,0.7235989831559833,0.7164706779175049,0.7052183183459946,0.668990704740135,0.7192109693224521,0.7109826386496528,0.6975586207958353,0.6777990323715929,0.6489910623627819
1.1802065027504582,0.7251473994716933,0.7211548083151839,0.7225598344303773,0.7155439017692504,0.7044562309968317,0.6686604378153488,0.7182039755311511,0.7100915978184444,0.6968382567660442,0.6772906037846618,0.6487236099260906
1.1902081680280046,0.7240154111659162,0.7200542343890136,0.7214706738635671,0.7145681112424618,0.7036466391411085,0.6682871555143983,0.7171475671913923,0.7091522509591093,0.6960713050080577,0.6767379554444188,0.6484151101300591
1.2002098333055509,0.7228341413346719,0.7189049289300358,0.7203325979124622,0.7135443666334836,0.7027905495590601,0.6678717201003908,0.7160428307299562,0.7081656467027607,0.6952587575578159,0.6761420068313778,0.648066394724493
1.2102114985830972,0.7216046829077941,0.7177079755071109,0.7191466861007889,0.7124737117680497,0.7018889532611811,0.6674149800084789,0.7148908357587832,0.707132817353162,0.6944015908722678,0.6755036628275114,0.6476782820732064
1.2202131638606435,0.7203281119434539,0.7164644409260896,0.7179140012490252,0.7113571742295761,0.7009428257134381,0.666917770059207,0.7136926353035887,0.7060547791133338,0.6935007660521761,0.6748238139328241,0.6472515773609345
1.2302148291381896,0.7190054878557108,0.715175375456176,0.7166355897014092,0.7101957655844487,0.6999531270593646,0.666380911668525,0.7124492660295637,0.7049325323091656,0.6925572290618272,0.6741033364787363,0.6467870727970045
1.240216494415736,0.7176378536392034,0.7138418130534402,0.7153124815500636,0.708990481604342,0.6989208023390794,0.6658052130545201,0.7111617484641991,0.7037670616100807,0.6915719109456928,0.6733430928383277,0.6462855478158155
1.2502181596932822,0.716226236091019,0.7124647715815183,0.7139456908562639,0.7077423024856081,0.6978467817052711,0.6651914694409237,0.7098310872172681,0.7025593362467829,0.6905457280420839,0.6725439316334846,0.6457477692741801
1.2602198249708283,0.7147716460297736,0.7110452530295316,0.7125362158688914,0.7064521930657763,0.696731980636193,0.6645404632574408,0.7084582711980022,0.7013103102261297,0.6894795821938384,0.6717066879390011,0.6451744916455782
1.2702214902483746,0.7132750785119338,0.7095842437272581,0.7110850392401014,0.7051211030371942,0.6955773001457052,0.663852964336957,0.7070442738294925,0.7000209225431642,0.6883743609560827,0.6708321834836768,0.644566457211372
1.280223155525921,0.7117375130454193,0.7080827145575922,0.709593128238244,0.7037499671578542,0.6943836269904078,0.6631297301096692,0.7055900532603545,0.6986920973903449,0.6872309378011101,0.6699212268484571,0.643924396249032
