Energy_au,Total_Free,p1/2_Free,p3/2_Free,Total_Confined,p1/2_Confined,p3/2_Confined,Total_Plasma_mu_0.1,p1/2_Plasma_mu_0.1,p3/2_Plasma_mu_0.1,Total_Plasma_mu_0.2,p1/2_Plasma_mu_0.2,p3/2_Plasma_mu_0.2,Total_Plasma_mu_0.3,p1/2_Plasma_mu_0.3,p3/2_Plasma_mu_0.3,Total_Plasma_mu_0.5,p1/2_Plasma_mu_0.5,p3/2_Plasma_mu_0.5,Total_Hybrid_mu_0.1,p1/2_Hybrid_mu_0.1,p3/2_Hybrid_mu_0.1,Total_Hybrid_mu_0.2,p1/2_Hybrid_mu_0.2,p3/2_Hybrid_mu_0.2,Total_Hybrid_mu_0.3,p1/2_Hybrid_mu_0.3,p3/2_Hybrid_mu_0.3,Total_Hybrid_mu_0.4,p1/2_Hybrid_mu_0.4,p3/2_Hybrid_mu_0.4,Total_Hybrid_mu_0.5,p1/2_Hybrid_mu_0.5,p3/2_Hybrid_mu_0.5
0.03363636363636364,0.18913921717782528,0.06304640572594176,0.12609281145188353,0.176026230636787,0.05867541021226233,0.11735082042452466,0.3042760416303577,0.10142534721011923,0.20285069442023845,0.46820378155759196,0.15606792718586399,0.31213585437172797,0.6713935232689934,0.22379784108966447,0.44759568217932894,0.36601836924142506,0.12200612308047501,0.24401224616095002,0.3953305186688849,0.13177683955629496,0.2635536791125899,0.4106606843083346,0.13688689476944485,0.2737737895388897,0.21272591095927607,0.07090863698642536,0.1418172739728507,0.16911520250098971,0.056371734166996576,0.11274346833399315,0.16821743876237322,0.05607247958745774,0.11214495917491547
0.034545454545454546,0.18827689490117372,0.0627589649670579,0.1255179299341158,0.17506863898126382,0.058356212993754604,0.11671242598750921,0.3026417226552959,0.10088057421843195,0.2017611484368639,0.46519959895165675,0.1550665329838856,0.3101330659677712,0.6654780982236332,0.22182603274121107,0.44365206548242214,0.37423985293056095,0.12474661764352031,0.24949323528704062,0.3907011040430678,0.13023370134768927,0.26046740269537855,0.41564954466253,0.13854984822084335,0.2770996964416867,0.21698144539227615,0.07232714846409205,0.1446542969281841,0.1715599314207067,0.05718664380690223,0.11437328761380446,0.16955268189501302,0.05651756063167101,0.11303512126334202
0.03545454545454546,0.1874198326692419,0.062473277556413964,0.12494655511282793,0.17412398093729395,0.05804132697909798,0.11608265395819596,0.3010161276249002,0.10033870920830007,0.20067741841660014,0.46220949244772713,0.15406983081590905,0.3081396616318181,0.6596542970426383,0.21988476568087945,0.4397695313617589,0.3821884608235965,0.1273961536078655,0.254792307215731,0.3861415120844618,0.12871383736148725,0.2574276747229745,0.4204163731179801,0.1401387910393267,0.2802775820786534,0.22122653474036508,0.07374217824678836,0.14748435649357672,0.17399759770186699,0.05799919923395566,0.11599839846791132,0.17087875640250877,0.056959585467502925,0.11391917093500585
0.03636363636363637,0.18656795277666421,0.062189317592221405,0.12437863518444281,0.17319196789178815,0.05773065596392938,0.11546131192785876,0.2994025149425288,0.09980083831417627,0.19960167662835254,0.4592353992676051,0.15307846642253503,0.30615693284507006,0.6539319243292773,0.2179773081097591,0.4359546162195182,0.3898699562856226,0.12995665209520754,0.2599133041904151,0.38165979867328687,0.12721993289109562,0.25443986578219124,0.4249597635359349,0.1416532545119783,0.2833065090239566,0.22546399145762006,0.07515466381920669,0.15030932763841337,0.17643123362212276,0.05881041120737425,0.1176208224147485,0.17220219089492295,0.057400730298307646,0.11480146059661529
0.03727272727272728,0.18572125470165218,0.06190708490055073,0.12381416980110146,0.1722723186430869,0.0574241062143623,0.1148482124287246,0.29780702593793235,0.09926900864597744,0.1985380172919549,0.4562912164056867,0.1520970721352289,0.3041941442704578,0.648308831417073,0.21610294380569098,0.43220588761138196,0.39727751902312364,0.13242583967437455,0.2648516793487491,0.37725137308134904,0.125750457693783,0.251500915387566,0.4292724790927581,0.14309082636425272,0.28618165272850543,0.2296966104017928,0.07656553680059759,0.15313107360119518,0.1788643246731846,0.0596214415577282,0.1192428831154564,0.1735211609982068,0.05784038699940227,0.11568077399880454
0.038181818181818185,0.18487965873662185,0.06162655291220728,0.12325310582441457,0.1713647590328737,0.057121586344291236,0.11424317268858247,0.29621859521574095,0.09873953173858031,0.19747906347716063,0.4533514608392447,0.15111715361308156,0.3022343072261631,0.6427763222664078,0.21425877408880262,0.42851754817760523,0.4044241415590607,0.13480804718635356,0.2696160943727071,0.3729046345952727,0.12430154486509089,0.24860308973018178,0.4333546081380927,0.1444515360460309,0.2889030720920618,0.23392406144218936,0.07797468714739646,0.15594937429479291,0.18129815091026624,0.06043271697008875,0.1208654339401775,0.1748397585496776,0.0582799195165592,0.1165598390331184
0.03909090909090909,0.18404316656157302,0.061347722187191006,0.12269544437438201,0.1704690216477328,0.05682300721591094,0.11364601443182187,0.29463655528055577,0.09821218509351859,0.19642437018703718,0.45043821120638416,0.15014607040212805,0.3002921408042561,0.6373512891777842,0.21245042972592804,0.42490085945185607,0.41129208370635756,0.13709736123545252,0.27419472247090504,0.3686344353175166,0.12287814510583886,0.24575629021167772,0.43720722606057083,0.14573574202019027,0.29147148404038054,0.23814476146186359,0.07938158715395453,0.15876317430790907,0.18373281159367696,0.06124427053122566,0.12248854106245131,0.17615875605535386,0.05871958535178462,0.11743917070356924
0.04,0.1832116998744188,0.06107056662480626,0.12214113324961252,0.1695848460810041,0.05652828202700137,0.11305656405400275,0.2930719169762865,0.0976906389920955,0.195381277984191,0.4475530834952163,0.14918436116507208,0.29836872233014416,0.632014580720718,0.210671526906906,0.421343053813812,0.41790183929876534,0.13930061309958844,0.2786012261991769,0.3644383285888443,0.1214794428629481,0.2429588857258962,0.4408215795764019,0.1469405265254673,0.2938810530509346,0.24236031438910433,0.08078677146303477,0.16157354292606954,0.18617156089921583,0.062057186966405276,0.12411437393281055,0.17748068396649602,0.059160227988832005,0.11832045597766401
0.040909090909090916,0.1823852560534229,0.06079508535114097,0.12159017070228194,0.16871197803737514,0.056237326012458386,0.11247465202491677,0.2915191680815003,0.09717305602716676,0.19434611205433353,0.44468325880320203,0.14822775293440069,0.29645550586880137,0.626778080221242,0.20892602674041402,0.41785205348082805,0.4242418539281966,0.14141395130939885,0.2828279026187977,0.36031387286843275,0.12010462428947759,0.24020924857895518,0.4441987288848371,0.14806624296161236,0.2961324859232247,0.24656426588153416,0.08218808862717805,0.1643761772543561,0.18861198672296065,0.06287066224098688,0.12574132448197375,0.1788029531844787,0.05960098439482623,0.11920196878965246
0.041818181818181824,0.18156376792926088,0.06052125597642029,0.12104251195284058,0.16785016991515395,0.05595005663838465,0.1119001132767693,0.2899757550031893,0.0966585850010631,0.1933171700021262,0.44184092845777545,0.14728030948592516,0.2945606189718503,0.6216320397169475,0.20721067990564918,0.41442135981129835,0.43032698131019576,0.14344232710339858,0.28688465420679715,0.3562591807474422,0.11875306024914739,0.23750612049829478,0.4473392045423191,0.14911306818077305,0.2982261363615461,0.2507634527110414,0.08358781757034713,0.16717563514069425,0.19105833798088173,0.0636861126602939,0.1273722253205878,0.1801298416501747,0.06004328055005824,0.12008656110011648
0.04272727272727273,0.18074721460352722,0.06024907153450907,0.12049814306901814,0.1669991800465905,0.0556663933488635,0.111332786697727,0.2884449709166542,0.09614832363888473,0.19229664727776946,0.43902461692062444,0.1463415389735415,0.292683077947083,0.6166121446483339,0.20553738154944462,0.41107476309888924,0.43615359146287286,0.14538453048762429,0.29076906097524857,0.35228743175379956,0.11742914391793319,0.23485828783586638,0.4502476230923442,0.1500825410307814,0.3001650820615628,0.2549515608496372,0.08498385361654573,0.16996770723309146,0.19350998251551355,0.06450332750517118,0.12900665501034236,0.1814662847151993,0.0604887615717331,0.1209775231434662
0.04363636363636364,0.17993555682168577,0.05997851894056193,0.11995703788112386,0.16615877287363684,0.05538625762454562,0.11077251524909124,0.2869231220908438,0.09564104069694793,0.19128208139389585,0.436236217002386,0.14541207233412867,0.29082414466825735,0.6116096352629417,0.20386987842098056,0.4077397568419611,0.44173508147979945,0.14724502715993315,0.2944900543198663,0.34836355103282823,0.11612118367760942,0.23224236735521883,0.4529112285725633,0.15097040952418775,0.3019408190483755,0.2591319560164076,0.08637731867213586,0.1727546373442717,0.19596535889756375,0.06532178629918792,0.13064357259837583,0.1827966623326637,0.060932220777554565,0.12186444155510913
0.044545454545454555,0.17912873589320422,0.05970957863106807,0.11941915726213614,0.16532871855039724,0.05510957285013241,0.11021914570026482,0.2854147932195556,0.09513826440651853,0.19027652881303705,0.4334550706397424,0.1444850235465808,0.2889700470931616,0.6067286096584338,0.2022428698861446,0.4044857397722892,0.4470589359174002,0.14901964530580006,0.2980392906116001,0.34452051399128847,0.1148401713304295,0.229680342660859,0.45533048293731015,0.15177682764577005,0.3035536552915401,0.2632982572996435,0.08776608576654783,0.17553217153309567,0.19842934412877716,0.06614311470959239,0.13228622941918478,0.18414074944360434,0.06138024981453478,0.12276049962906956
0.04545454545454546,0.17832675836796444,0.05944225278932148,0.11888450557864295,0.1645087931708518,0.05483626439028393,0.10967252878056787,0.2839167755299446,0.0946389251766482,0.1892778503532964,0.4307043208205837,0.14356810694019456,0.2871362138803891,0.6019221746121923,0.20064072487073076,0.4012814497414615,0.4521407950304001,0.1507135983434667,0.3014271966869334,0.34074520057434493,0.11358173352478164,0.22716346704956328,0.45752056286615983,0.15250685428871993,0.30501370857743987,0.26745232297618615,0.0891507743253954,0.1783015486507908,0.2008985187875973,0.0669661729291991,0.1339323458583982,0.18549082030229774,0.06183027343409925,0.1236605468681985
0.04636363636363637,0.1775295159882495,0.0591765053294165,0.118353010658833,0.16369877792972792,0.05456625930990931,0.10913251861981862,0.28243744735466214,0.09414581578488737,0.18829163156977474,0.4279854232244104,0.14266180774147014,0.2853236154829403,0.597235602178695,0.199078534059565,0.39815706811913,0.4569892115648747,0.15232973718829157,0.30465947437658314,0.33703573875095993,0.11234524625031998,0.22469049250063997,0.4594858512298727,0.15316195040995756,0.3063239008199151,0.27158988896862335,0.09052996298954111,0.18105992597908221,0.20338240444375733,0.06779413481458578,0.13558826962917156,0.18684952876813435,0.062283176256044785,0.12456635251208957
0.04727272727272728,0.17673706570206532,0.058912355234021774,0.11782471046804355,0.16289845983275375,0.054299486610917914,0.10859897322183583,0.2809529297148813,0.0936509765716271,0.1873019531432542,0.4252823572870865,0.14176078576236217,0.28352157152472435,0.5925617724800907,0.1975205908266969,0.3950411816533938,0.46159564683573256,0.15386521561191085,0.3077304312238217,0.3333970463390076,0.1111323487796692,0.2222646975593384,0.4611950296437347,0.15373167654791156,0.3074633530958231,0.2757125991018972,0.0919041997006324,0.1838083994012648,0.205864483580535,0.068621494526845,0.13724298905369,0.1882148010007072,0.06273826700023573,0.12547653400047146
0.04818181818181819,0.17594927061687476,0.05864975687229159,0.11729951374458318,0.16210763091779812,0.05403587697259937,0.10807175394519875,0.27948237040112234,0.09316079013370746,0.1863215802674149,0.4226009396588156,0.14086697988627186,0.28173395977254373,0.5879856001972978,0.19599520006576593,0.39199040013153186,0.4659705901366398,0.15532353004554658,0.31064706009109316,0.32982987214331283,0.1099432907144376,0.2198865814288752,0.4626816367793104,0.15422721225977012,0.30845442451954025,0.27981945886047926,0.09327315295349309,0.18654630590698618,0.2083542854776943,0.06945142849256476,0.13890285698512952,0.1895900288318252,0.06319667627727507,0.12639335255455014
