Radius_au,Free,Confined,Plasma_mu_0.1,Plasma_mu_0.2,Plasma_mu_0.3,Plasma_mu_0.5,Hybrid_mu_0.1,Hybrid_mu_0.2,Hybrid_mu_0.3,Hybrid_mu_0.4,Hybrid_mu_0.5
41.77696586431072,2.248103412977169e-18,3.2037066307906017e-18,7.874975906518735e-15,9.72538721199837e-11,2.815014699781525e-06,0.18655430696410022,1.1373535926721805e-14,1.195418576653746e-10,6.113174863507033e-07,5.9703003740214004e-05,0.00035629258859239875
41.78696752958826,2.224526072347046e-18,3.1700367423428914e-18,7.809774684740682e-15,9.669076738408413e-11,2.8063583817896575e-06,0.18651080314996238,1.1278837097272761e-14,1.1883291016535204e-10,6.090222977496532e-07,5.955190047691506e-05,0.0003555733353552133
41.79696919486581,2.201195891377048e-18,3.136720554728284e-18,7.74511328463861e-15,9.613092346309029e-11,2.797728703357798e-06,0.18646721683931347,1.1184926732053857e-14,1.1812816759841755e-10,6.067357304295494e-07,5.940118005660995e-05,0.0003548555344111365
41.80697086014336,2.1781102803298764e-18,3.1037543540729624e-18,7.680987237012329e-15,9.557432147170721e-11,2.789125582414862e-06,0.1864235480412088,1.1091798266521349e-14,1.174276050208945e-10,6.044577519886586e-07,5.925084150710129e-05,0.00035413918280894767
41.8169725254209,2.1552666765901088e-18,3.0711344654798434e-18,7.617392109660688e-15,9.502094263403276e-11,2.7805489371429163e-06,0.18637979676475241,1.0999445190783808e-14,1.1673119763709333e-10,6.021883301471039e-07,5.9100883858665415e-05,0.0003534242776034384
41.82697419069845,2.1326625443802984e-18,3.0388572526197313e-18,7.554323507075288e-15,9.447076828292387e-11,2.7719986859763957e-06,0.18633596301909688,1.0907861049147143e-14,1.1603892079843367e-10,5.999274327464062e-07,5.895130614404613e-05,0.0003527108158554001
41.83697585597599,2.1102953744800494e-18,3.0069191173267556e-18,7.491777070136727e-15,9.392377985936635e-11,2.763474747601325e-06,0.18629204681344327,1.0817039439663412e-14,1.1535075000257136e-10,5.976750277490282e-07,5.8802107398448394e-05,0.0003519987946316115
41.84697752125354,2.0881626839480303e-18,2.9753164991980508e-18,7.429748475813369e-15,9.337995891184854e-11,2.7549770409545397e-06,0.18624804815704132,1.0726974013683383e-14,1.1466666089253071e-10,5.954310832379187e-07,5.865328665953199e-05,0.0003512882110048263
41.856979186531085,2.0662620158468948e-18,2.9440458751976355e-18,7.368233436862598e-15,9.283928709573851e-11,2.7465054852229113e-06,0.18620396705918943,1.0637658475412838e-14,1.1398662925584188e-10,5.931955674160588e-07,5.850484296740532e-05,0.0003505790620537612
41.866980851808634,2.044590938971081e-18,2.9131037592644434e-18,7.307227701534549e-15,9.230174617266481e-11,2.738059999842576e-06,0.18615980352923459,1.0549086581472548e-14,1.133106310236835e-10,5.909684486060108e-07,5.8356775364619144e-05,0.0003498713448630837
41.87698251708618,2.0231470475774587e-18,2.8824867019244612e-18,7.246727053278285e-15,9.17673180099008e-11,2.7296405044981626e-06,0.18611555757657228,1.0461252140461924e-14,1.1263864227003028e-10,5.887496952494674e-07,5.8209082896160264e-05,0.0003491650565233992
41.886984182363726,2.0019279611187935e-18,2.8521912899069376e-18,7.18672731045042e-15,9.123598457975275e-11,2.7212469191220277e-06,0.18607122921064664,1.0374149012526291e-14,1.1197063921080556e-10,5.865392759068039e-07,5.8061764609445405e-05,0.00034846019413123955
41.896985847641275,1.9809313239800014e-18,2.8222141457646126e-18,7.127224326026146e-15,9.070772795895122e-11,2.712879163893489e-06,0.18602681844095045,1.0287771108927777e-14,1.1130659820303917e-10,5.843371592566313e-07,5.791481955431495e-05,0.0003477567547890502
41.90698751291882,1.9601548052171606e-18,2.7925519274979274e-18,7.068213987312635e-15,9.018253032804603e-11,2.7045371592380606e-06,0.18598232527702496,1.0202112391619754e-14,1.1064649574403009e-10,5.821433140953506e-07,5.77682467830268e-05,0.00034705473560517856
41.91698917819637,1.939596098299254e-18,2.763201328183178e-18,7.0096922156648466e-15,8.966037397080505e-11,2.6962208258266963e-06,0.1859377497284602,1.011716687282485e-14,1.0999030847051413e-10,5.799577093367111e-07,5.762204535025013e-05,0.00034635413369386186
41.92699084347391,1.9192529208526183e-18,2.734159075604565e-18,6.951654966203669e-15,8.914124127361588e-11,2.687930084575026e-06,0.18589309180489458,1.0032928614616454e-14,1.0933801315783655e-10,5.777803140113672e-07,5.7476214313059286e-05,0.0003456549461752146
41.93699250875146,1.8991230144080565e-18,2.705421931890103e-18,6.894098227536386e-15,8.86251147248916e-11,2.6796648566426057e-06,0.18584835151601514,9.9493917285037e-15,1.0868958671912952e-10,5.756110972664396e-07,5.733075273092767e-05,0.0003449571701752168
41.946994174029,1.8792041441506097e-18,2.6769866931513444e-18,6.837018021479478e-15,8.811197691447964e-11,2.6714250634321587e-06,0.18580352887155746,9.866550375019927e-15,1.0804500620449466e-10,5.734500283650754e-07,5.718565966572155e-05,0.0003442608028257018
41.95699583930655,1.859494098671936e-18,2.6488501891268836e-18,6.780410402783696e-15,8.760181053307395e-11,2.663210626588828e-06,0.18575862388130573,9.784398763314537e-15,1.0740424880019022e-10,5.712970766860131e-07,5.704093418169398e-05,0.00034356584126434426
41.96699750458409,1.839990689725283e-18,2.621009282829595e-18,6.724271458861435e-15,8.709459837163097e-11,2.6550214679994244e-06,0.18571363655509276,9.702931150748285e-15,1.0676729182782317e-10,5.691522117231468e-07,5.689657534547871e-05,0.0003428722826346482
41.97699916986164,1.820691751983028e-18,2.5934608701975744e-18,6.668597309516341e-15,8.659032332078867e-11,2.646857509791685e-06,0.18566856690279984,9.622141842491908e-15,1.0613411274354603e-10,5.670154030850925e-07,5.675258222608408e-05,0.000342180124085935
41.98700083513919,1.801595142796751e-18,2.566201879748739e-18,6.613384106675171e-15,8.608896837028912e-11,2.6387186743335226e-06,0.18562341493435677,9.542025191128108e-15,1.055046891372587e-10,5.64886620494757e-07,5.660895389488701e-05,0.00034148936277333144
41.997002500416734,1.7826987419598168e-18,2.539229272239045e-18,6.558628034121866e-15,8.559051660840419e-11,2.6306048842322863e-06,0.18557818065974205,9.462575596256846e-15,1.0487899873181463e-10,5.627658337889072e-07,5.646568942562691e-05,0.0003407999958577576
