Mu,Energy_au,A,U
0.0,-0.5805516531625292,-0.08518400490213142,0.01481599509786858
0.05,-0.4574436070869202,-0.08518400490213142,0.01481599509786858
0.1,-0.34883928990358687,-0.08518400490213142,0.01481599509786858
0.15,-0.2548715365999721,-0.08518400490213142,0.01481599509786858
0.2,-0.1760633332551073,-0.08518400490213142,0.01481599509786858
0.25,-0.11374036037084723,-0.08518400490213142,0.01481599509786858
0.3,-0.07008952966981327,-0.08518400490213142,0.01481599509786858
0.4,-0.03153946216834839,-0.08518400490213142,0.01481599509786858
0.5,-0.019834274641088338,-0.08518400490213142,0.01481599509786858
