Energy_au,Sigma_Total_au,Sigma_Mb,Dipole_Sq_au
0.01,0.004108942552033281,0.11506189649607756,0.10048165998019701
0.011638795986622074,0.0042288185198630784,0.11841875924802181,0.10321454514071897
0.013277591973244147,0.00435353856363231,0.12191126968968284,0.10605495801908103
0.014916387959866221,0.004480011303589184,0.12545286053214721,0.10892711756399402
0.016555183946488295,0.004607370053372683,0.1290192621305846,0.11180980951504343
0.018193979933110366,0.004736034862227387,0.13262223703998108,0.11471314781038584
0.01983277591973244,0.0048632662483876704,0.13618507210035027,0.11757078690756403
0.021471571906354514,0.004990227748292321,0.13974034958988021,0.12041106251056904
0.023110367892976588,0.00511648389904962,0.1432758753283067,0.12322358579950034
0.024749163879598662,0.005241324754262631,0.1467717688286656,0.125991448495038
0.026387959866220737,0.005364759369159938,0.1502282836627119,0.12871512080030753
0.02802675585284281,0.0054868659132110975,0.15364760879446773,0.13139672448767126
0.029665551839464885,0.005607534159177416,0.15702665755261336,0.1340338622221953
0.03130434782608696,0.00572654923628751,0.16035941295391187,0.13662165812826862
0.032943143812709026,0.0058436837099623915,0.16363950619333487,0.13915497369437407
0.0345819397993311,0.005958766874005065,0.16686215701938906,0.14163005719007205
0.036220735785953175,0.006071749913974448,0.17002599849104366,0.14404607665674354
0.03785953177257525,0.00618269326995589,0.17313272309992078,0.14640479345917437
0.03949832775919732,0.006291587819675161,0.1761820753967996,0.14870631170135798
0.0411371237458194,0.006398150108738544,0.1791661178649837,0.15094426270926922
0.04277591973244147,0.0065019740705672055,0.18207347950327935,0.15310943772162894
0.044414715719063545,0.006603010062193003,0.18490277016957823,0.1552010736955474
0.04605351170568562,0.006701521881157037,0.18766137693366428,0.1572257669141612
0.047692307692307694,0.00679729561007756,0.1903433095098799,0.1591788779268044
0.04933110367892977,0.006889675157517003,0.19293019550091714,0.16104546564165834
0.05096989966555184,0.0069787951517225055,0.19542580487465497,0.16282914774892548
0.052608695652173916,0.007065273973818618,0.197847454034048,0.16454478165195266
0.05424749163879598,0.007148556156478735,0.20017958833864272,0.16617982802741402
0.05588628762541806,0.00722793037333342,0.2024022886583811,0.16771822254983
0.05752508361204013,0.00730392001807992,0.2045302114822884,0.16917261645855797
0.059163879598662206,0.007376427774924547,0.2065606316956571,0.17054121827944596
0.06080267558528428,0.007445023678630694,0.2084815090679596,0.1718145727422998
0.062441471571906354,0.007510228878822288,0.21030743724788478,0.17300520295938138
0.06408026755852843,0.0075713109400112385,0.21201790599094672,0.17409671614314776
0.0657190635451505,0.007628059696140964,0.21360703005909618,0.17508482544310672
0.06735785953177258,0.0076815514884528225,0.2151049500208467,0.17599475054722424
0.06899665551839465,0.007730586429833635,0.21647806567734532,0.17679947198049248
0.07063545150501672,0.007775203203858532,0.2177274602770097,0.17750043979374802
0.07227424749163879,0.007816171384060917,0.21887468403358104,0.17811574923594328
0.07391304347826086,0.007852583155989187,0.219894315600534,0.17862520992253722
0.07555183946488293,0.007884855870868072,0.22079804198074443,0.17903886587321152
0.07719063545150501,0.007912680205747228,0.22157720126549849,0.17935021852672126
0.07882943143812708,0.007936487603473357,0.22224387506254373,0.17956957603738857
0.08046822742474916,0.007955783993280958,0.22278422800704803,0.17968626998826656
