Energy_au,Sigma_Total_au,Sigma_Mb,Dipole_Sq_au
0.01,0.00989845373632274,0.27718442028749846,1.017324836668876
0.011638795986622074,0.011237838099630032,0.3146909327363199,1.145716105492265
0.013277591973244147,0.012348720211397778,0.3457987423357297,1.2489530279825685
0.014916387959866221,0.013223985235544532,0.37030861375390645,1.3269175085008669
0.016555183946488295,0.013865603238770827,0.3882757143746517,1.3803996055976444
0.018193979933110366,0.014295208418411644,0.4003058622990976,1.412107273439839
0.01983277591973244,0.01452157137541897,0.40664465891158236,1.4234040329563484
0.021471571906354514,0.014569565317279307,0.40798862366670896,1.4171779571599719
0.023110367892976588,0.014460745100057975,0.40494135288790345,1.3959090483335048
0.024749163879598662,0.014215617016977008,0.39807708020300375,1.3619020721052408
0.026387959866220737,0.013856641634504955,0.3880247643627154,1.317578642021656
0.02802675585284281,0.01340486071349509,0.3753736335878603,1.2651545286014192
0.029665551839464885,0.012878926293390224,0.3606459972085478,1.2065562865830972
0.03130434782608696,0.012295506914995334,0.3443086210392314,1.1434696152565822
0.032943143812709026,0.011669483615527963,0.3267782157889065,1.077366201955554
0.0345819397993311,0.011013975280955358,0.30842214699753673,1.0095137632590476
0.036220735785953175,0.01034044569626627,0.2895614327434051,0.9409930894014269
0.03785953177257525,0.009658890273244146,0.2704759725436012,0.8727215608043837
0.03949832775919732,0.008977912019579417,0.2514066747018785,0.805465731661574
0.0411371237458194,0.008304578449205489,0.23255144939741146,0.7398338688691893
0.04277591973244147,0.00764435614630099,0.21406337629363736,0.6762756723941273
0.044414715719063545,0.007001579335676671,0.1960638258210867,0.6151289227660403
0.04605351170568562,0.006380136603948136,0.17866168929303886,0.5566832412126063
0.047692307692307694,0.005783365654018885,0.16195043173636003,0.5011726112687097
0.04933110367892977,0.0052133793368749765,0.1459892188946426,0.44871925390877554
0.05096989966555184,0.004671428764374018,0.13081308540301276,0.39936842982453585
0.052608695652173916,0.004158963392043185,0.11646262007470691,0.3531810334006224
0.05424749163879598,0.0036772522398430124,0.1029733590218759,0.3102011212616295
0.05588628762541806,0.0032265310988992698,0.09035190505625647,0.2703850028842537
0.05752508361204013,0.0028068046980879624,0.0785983905996176,0.23367089627332516
0.059163879598662206,0.0024183141653868943,0.06771956791049612,0.20001818028446366
0.06080267558528428,0.0020608107197586595,0.057708470423257795,0.1693470261537506
0.062441471571906354,0.0017339442794286034,0.048555294867983295,0.14157138565204502
0.06408026755852843,0.0014374714132766643,0.04025322449170377,0.11661605982332245
0.0657190635451505,0.0011706988896341085,0.032782846866646016,0.09437149867424727
0.06735785953177258,0.0009330614830606772,0.026128334097851532,0.07474116789503635
0.06899665551839465,0.0007240958187096233,0.02027671039216184,0.057639059212651694
0.07063545150501672,0.0005430248449960865,0.01520621612945641,0.042956492110539375
0.07227424749163879,0.00038920562117427434,0.01089884716861897,0.030598018618164406
0.07391304347826086,0.0002619924933889221,0.007336523393871308,0.020470326041506854
0.07555183946488293,0.00016067806706867145,0.004499435776510593,0.01247758788812663
0.07719063545150501,8.459635477246035e-05,0.002368934803422253,0.006529501586379055
0.07882943143812708,3.307277822136785e-05,0.0009261303939773197,0.00253728599785552
0.08046822742474916,5.455576030897031e-06,0.0001527714044780034,0.0004160308591955311
0.08210702341137123,1.0994061267789713e-06,3.078644988696618e-05,8.333835275895068e-05
0.0837458193979933,1.9378692507523856e-05,0.0005426576505496891,0.0014602543481996608
0.08538461538461538,5.9688161777751435e-05,0.001671435656630018,0.0044712071025367955
0.08702341137123745,0.00012143017735847457,0.0034003849705338918,0.009042964931978694
0.08866220735785953,0.000204049455395943,0.005713956089561513,0.015107138299548656
0.0903010033444816,0.0003069798271079496,0.008596294702538492,0.02259612087988337
0.09193979933110367,0.000429698884484822,0.012032771922451573,0.03144706619716426
0.09357859531772575,0.0005716925578382486,0.016008992358632908,0.041599173847702876
0.09521739130434782,0.0007324714204143314,0.020511250691578442,0.052994810908438356
0.0968561872909699,0.0009115319743779163,0.025525447572109915,0.0655766371550503
0.09849498327759196,0.0011084772488383296,0.031040466703769976,0.07929622394571786
0.10013377926421403,0.0016154139875616293,0.04523611481089079,0.11491370081923037
0.1017725752508361,0.001866674990056563,0.05227212641155592,0.13204821579909462
0.10341137123745818,0.0021336378820814962,0.05974783488435172,0.1500976368018972
0.10505016722408025,0.002415793426644592,0.06764898016764317,0.16901122754522344
0.10668896321070233,0.002713279120220127,0.07597941254770017,0.18878436121551212
0.1083277591973244,0.0030256158775503203,0.08472571629586612,0.20936984488088647
0.10996655518394648,0.003352000466997277,0.09386539867723136,0.23069919874920816
0.11160535117056855,0.0036923181133862205,0.10339524566553165,0.2527525457927597
0.11324414715719062,0.004046466614742534,0.11331239531931224,0.27551129101847704
0.1148829431438127,0.00441386594738656,0.12360060535147636,0.2989248757796384
0.11652173913043477,0.004794155816042653,0.13424978648547922,0.3229586154330049
0.11816053511705685,0.005187095659357141,0.14525320232984615,0.347586580223555
0.11979933110367892,0.005592196387752038,0.15659715700694277,0.37276681792084976
0.121438127090301,0.00600930671376201,0.16827741404413482,0.3984806517321966
0.12307692307692307,0.006438396121724376,0.18029311891742336,0.42471775952342106
0.12471571906354514,0.006878654655214823,0.19262159057904965,0.4514168809821295
0.12635451505016723,0.00732941308382554,0.20524408870374983,0.47852720245604535
0.1279933110367893,0.007791187868280899,0.21817507563789637,0.5060759656085553
0.12963210702341138,0.008264051164484663,0.23141657194883114,0.534061144971242
0.13127090301003344,0.008746545415443167,0.24492776195957194,0.5623823991067788
0.1329096989966555,0.009237939648354222,0.2586881763849336,0.5909878894938555
0.1345484949832776,0.009739322333798223,0.2727282954488849,0.619942630242724
0.13618729096989968,0.010250853357176664,0.2870525963903467,0.6492515262350831
0.13782608695652174,0.010770630213992622,0.3016078037563926,0.6787894085967302
0.13946488294314383,0.011297751355876304,0.316368671668333,0.7084963502745208
0.14110367892976589,0.011833556730865075,0.33137272242306853,0.738453478115601
0.14274247491638797,0.012378445887571955,0.3466311445005,0.7686819360110895
0.14438127090301003,0.012930467382839275,0.36208929202817164,0.7990571736204353
0.14602006688963212,0.01348840370051186,0.3777130711446935,0.8295021860255672
0.14765886287625418,0.014053375901693185,0.39353387469993395,0.8600845755566111
0.14929765886287627,0.014626059610967964,0.40957062207401373,0.8908435179435658
0.15093645484949833,0.015204933476590472,0.4257807111582677,0.9216842663826492
0.1525752508361204,0.015788590740849123,0.44212474879784985,0.9525207865887326
0.15421404682274248,0.01637751462790512,0.4586162666223015,0.9833821535192626
0.15585284280936454,0.016972327376942535,0.4752726890710464,1.0143052030918611
0.15749163879598663,0.01757217845607403,0.49207019886974984,1.045238477367797
0.1591304347826087,0.018175962292199747,0.5089778368760111,1.0761163774727587
0.16076923076923078,0.018783569803971806,0.5259925485066617,1.1069332454602179
0.16240802675585284,0.01939503738112377,0.5431153527761327,1.1376920610214267
0.16404682274247492,0.02000979021025455,0.5603301532997161,1.1683600612905083
0.16568561872909698,0.020627411274473217,0.5776252724368186,1.1989142542652327
0.16732441471571907,0.02124791490088913,0.5950011113866182,1.229357023240785
0.16896321070234113,0.021870732401893737,0.61244174530375,1.2596571292477214
0.17060200668896322,0.022494714529745816,0.6299149920335662,1.289750610226846
0.17224080267558528,0.023119645706302417,0.6474148147844453,1.3196279453896178
0.17387959866220737,0.02374635889313957,0.6649645388128088,1.3493393653974837
0.17551839464882943,0.02437467756648576,0.6825592209587874,1.3788770998960065
0.17715719063545152,0.02500270907776031,0.7001458617627064,1.408136865198925
0.17879598662207358,0.025629196866871404,0.7176892740236266,1.4370518840690694
0.18043478260869567,0.026255202046638428,0.7352191718716066,1.4656859357231622
0.18207357859531773,0.026881992482205578,0.7527710590807064,1.4941131750326124
0.1837123745819398,0.027508299093041224,0.7703093978426148,1.5222660746873673
0.18535117056856187,0.028131516719908756,0.787761236404261,1.5500046624880617
0.18698996655518393,0.028751185281640355,0.8051136912047185,1.577309063554492
0.18862876254180602,0.02936924500988187,0.82242109416272,1.6042908614616946
0.19026755852842808,0.029986536526502326,0.8397069850443394,1.630999920594076
0.19190635451505017,0.03060093855946465,0.8569119622929767,1.6573248412845105
0.19354515050167223,0.031210004994530208,0.8739675278608305,1.6831385962029
0.19518394648829432,0.031814049805993505,0.8908824739072749,1.7084645261692402
0.19682274247491638,0.0324150723364366,0.9077127876227667,1.7334157052441803
0.19846153846153847,0.033013301026483574,0.9244648659844142,1.758009009043198
0.20010033444816053,0.03360651040185709,0.9410763894811237,1.7821309020400777
0.20173913043478262,0.034192862764823834,0.9574958974308089,1.8056902139069673
0.20337792642140468,0.034772927289758615,0.9737393283096526,1.828723861904778
0.20501672240802676,0.035348158837227577,0.9898474222871164,1.851314541416765
0.20665551839464882,0.03591840390636717,1.0058158809092186,1.873459700089545
0.2082943143812709,0.036481980793520496,1.0215976117647958,1.8950774439279527
0.20993311036789297,0.037037778346356985,1.0371614994773655,1.9161167293893864
0.21157190635451506,0.03758616159902073,1.0525177660250578,1.9366034002882375
0.21321070234113712,0.03812773642031444,1.0676833774307812,1.9565752417703766
0.2148494983277592,0.03866216139214634,1.0826487730319954,1.9760210153644726
0.21648829431438127,0.03918861282704057,1.0973908872730518,1.994905112632768
0.21812709030100336,0.03970676591413089,1.1119006245402245,2.013217787494411
0.21976588628762542,0.040216672648657234,1.1261794408458188,2.0309684777375328
0.22140468227424748,0.04071801035147123,1.1402183002701787,2.048147625318551
0.22304347826086957,0.041210181628228426,1.154000474098955,2.0647320590084277
0.22468227424749163,0.04169314340826531,1.1675247562329718,2.0807266354682223
0.2263210702341137,0.042167435046070664,1.1808062501081076,2.0961650880277274
0.22795986622073577,0.04263308110513002,1.193845643570735,2.111055133457199
0.22959866220735786,0.043089005964679586,1.2066128162277294,2.125350102524364
0.23123745819397992,0.04353410369537522,1.2190767989608533,2.139002558540459
0.232876254180602,0.043968652785039204,1.2312453902088958,2.1520335554992336
0.23451505016722407,0.04439398313088688,1.2431558308175992,2.1645150878120214
0.23615384615384616,0.04481058837761951,1.2548219442208037,2.1764774319950027
0.23779264214046822,0.04521715259640557,1.2662068807266258,2.1878628460261473
0.2394314381270903,0.04561194107429965,1.2772620635153984,2.1985942776092187
0.24107023411371237,0.045994888676426406,1.2879856686282334,2.2086760122128473
0.24270903010033446,0.0463676703991864,1.298424600654337,2.2181955173891144
0.24434782608695652,0.0467315610205357,1.3086145569458572,2.2272198742587657
0.2459866220735786,0.047085741713475744,1.3185326080541186,2.2357157533074443
0.24762541806020066,0.04742818691482327,1.328122032538413,2.243593236536966
0.24926421404682275,0.0477580414860364,1.3373588841251802,2.250818901457904
0.2509030100334448,0.04807656956063913,1.3462785620926656,2.2574593310100526
0.2525418060200669,0.048385566169711,1.3549313323371832,2.2636049645201077
0.25418060200668896,0.04868521855477115,1.3633224381455455,2.269269973729414
0.255819397993311,0.04897395969576719,1.3714079985686296,2.2743868540283314
0.2574581939799331,0.0492503576867397,1.3791479162302345,2.2788953358806268
0.25909698996655517,0.0495147123007945,1.3865505856166884,2.2828158612839227
0.26073578595317726,0.04976856529863062,1.3936591803444935,2.2862256300355135
0.26237458193979935,0.05001289068919676,1.400500975391439,2.2891747428014373
0.2640133779264214,0.05024714187146105,1.4070606643981496,2.291643229947304
0.26565217391304347,0.050470099129560714,1.4133040919052628,2.293580818206384
0.26729096989966555,0.05068132123472734,1.419218902271823,2.2949732026119016
0.26892976588628764,0.0508815141618196,1.4248248647706019,2.295858045077913
0.2705685618729097,0.051071609654955885,1.4301480708457988,2.296282625584912
0.27220735785953176,0.05125181367256022,1.4351942879099695,2.2962610396413523
0.27384615384615385,0.05142167039785074,1.4399507518169348,2.295777638993941
0.27548494983277594,0.05158082752967911,1.444407597148098,2.294821599902623
0.27712374581939797,0.05172945912090034,1.448569697870748,2.2934055853642135
0.27876254180602006,0.05186794448974039,1.4524476759573024,2.291551151013632
0.28040133779264215,0.05199640209377568,1.4560448485515816,2.2892680687559697
0.28204013377926423,0.052114743525471144,1.4593587399950634,2.286556899254342
0.28367892976588627,0.05222309473958893,1.462392877373761,2.2834275683355814
0.28531772575250836,0.052321900139426225,1.4651597052243248,2.2799037419496773
0.28695652173913044,0.05241148093517965,1.4676682183316487,2.276003412837951
0.28859531772575253,0.05249162410449071,1.4699124514732325,2.2717212082527642
0.29023411371237456,0.05256183464401379,1.4718785431693893,2.2670396662867054
0.29187290969899665,0.052622064035081205,1.473565134761572,2.2619607534352215
0.29351170568561874,0.05267304850235373,1.474992842601711,2.256520028181075
0.2951505016722408,0.052715748697335585,1.476188567621749,2.250762153330933
0.29678929765886286,0.05275042496309032,1.4771596001564256,2.244701393112161
0.29842809364548495,0.052776389104826495,1.4778866688246355,2.238311592685558
0.30006688963210704,0.052792796560873136,1.4783461235348183,2.2315603355301197
0.30170568561872907,0.05279969107792343,1.4785391893168742,2.2244530594411556
0.30334448160535116,0.05279817485569734,1.4784967308491215,2.217039575674837
0.30498327759197325,0.05278946828888502,1.4782529225999894,2.2093739860909505
0.30662207357859533,0.052773805422615006,1.4778143184884036,2.201468536466705
0.30826086956521737,0.05275031125720738,1.4771564160733268,2.1932891996848434
0.30989966555183945,0.05271800368779268,1.476251713668521,2.184797953706054
0.31153846153846154,0.052676908733713584,1.4751009398884347,2.1759989148387824
0.31317725752508363,0.05262816920033434,1.4737360964831225,2.1669421292281785
0.31481605351170566,0.052573056822254924,1.4721927955822403,2.1576822880035436
0.31645484949832775,0.05251188907431406,1.4704799273702018,2.148234339812963
0.31809364548494984,0.05244390630602578,1.4685762195063787,2.1385691181897393
0.3197324414715719,0.05236817960668469,1.46645565989007,2.128650949759332
0.32137123745819396,0.05228462223035309,1.4641158193921315,2.1184787390858766
0.32301003344481605,0.052194140618039175,1.4615820808988274,2.1080915189123846
0.32464882943143814,0.05209785228658041,1.458885738010654,2.0975363255793154
0.32628762541806017,0.05199618374802049,1.4560387342590682,2.0868318682478506
0.32792642140468226,0.051888694262315384,1.4530287276887652,2.0759619234821134
0.32956521739130434,0.05177470488340183,1.4498367059089248,2.0649009712610678
0.33120401337792643,0.05165405781497503,1.4464582501811827,2.0536445306045317
0.33284280936454846,0.05152729775609448,1.4429086136043625,2.0422160189011502
0.33448160535117055,0.051395197716978036,1.4392094426289925,2.0306475830050927
0.33612040133779264,0.0512581661608687,1.435372175369574,2.018956612464472
0.33775919732441473,0.05111609359552188,1.4313937457366803,2.007139943715918
0.33939799331103676,0.05096869254155112,1.4272661035025478,1.9951874848041156
0.34103678929765885,0.05081591482014654,1.4229878995255996,1.9830986064733593
0.34267558528428094,0.05065803876017631,1.4185669277934654,1.970885390176292
0.344314381270903,0.05049542082392011,1.41401317024807,1.9585628004311464
0.34595317725752506,0.05032824179151138,1.4093316892393348,1.9461388261862096
0.34759197324414715,0.050156518871953985,1.4045229666675532,1.9336150535204406
0.34923076923076923,0.04998031864997342,1.3995888670914756,1.9209949470828847
0.3508695652173913,0.04979988224523074,1.3945361425367475,1.9082886177647902
0.35250836120401335,0.04961549625634752,1.3893728185672485,1.895507792354822
0.35414715719063544,0.04942725538061289,1.3841015469722266,1.882656747640191
0.35578595317725753,0.04923500986696819,1.3787181343027368,1.8697304262096746
0.3574247491638796,0.04903860467266678,1.3732182389277534,1.8567236305648704
0.35906354515050165,0.04883819104186612,1.3676060961071685,1.8436427872994863
0.36070234113712374,0.048634275158392366,1.3618958804054297,1.8305076061727465
0.3623411371237458,0.04842740335384462,1.3561028906370403,1.8173390707716153
0.36397993311036786,0.048217749432064444,1.3502319937962142,1.8041439788459728
0.36561872909698995,0.04800500120110669,1.3442744476343504,1.790910917399017
0.36725752508361204,0.04778869183726901,1.3382171797806768,1.7776228551299138
0.3688963210702341,0.04756870861791586,1.3320570336857742,1.7642760928103929
0.37053511705685616,0.0473455238667142,1.3258072357348245,1.750888609913914
0.37217391304347824,0.04711991887143934,1.3194896641731415,1.7374895699220156
0.37381270903010033,0.04689241838148517,1.3131190134530528,1.7240983666558691
0.3754515050167224,0.04666292002093352,1.3066924167621972,1.7107111790875895
0.37709030100334445,0.04643084642495515,1.300193706268734,1.6973068666541586
0.37872909698996654,0.04619570163270919,1.293608993680429,1.6838674985671598
0.38036789297658863,0.04595756555555107,1.2869405167389856,1.6703962800981818
0.3820066889632107,0.045717111629031956,1.2802071335254561,1.6569178909570228
0.38364548494983275,0.04547513575860661,1.273431131621109,1.6434611561611936
0.38528428093645484,0.04523199115464391,1.2666224019052625,1.6300386202453463
0.3869230769230769,0.04498739175062088,1.2597729337142864,1.6166397131914796
0.388561872909699,0.04474073161811407,1.2528657593557249,1.6032425222426725
0.39020066889632105,0.04449164448308992,1.2458906221310704,1.5898339447379075
0.39183946488294313,0.04424034699266223,1.2388535887661218,1.5764217962688907
0.3934782608695652,0.04398750610017298,1.2317733358219238,1.5630298059717393
0.39511705685618725,0.04373376415156378,1.2246678507834101,1.5496805663872368
0.39675585284280934,0.04347931582263465,1.2175425851180737,1.5363805999608517
0.39839464882943143,0.04322386045072683,1.2103891194296132,1.5231189021013163
0.4000334448160535,0.042966934258399404,1.203194466651107,1.5098788579989468
0.40167224080267555,0.04270833252233643,1.1959528939564827,1.496653114287369
0.40331103678929764,0.042448290811684115,1.188670997941428,1.483449785481089
0.4049498327759197,0.04218731455474587,1.1813629320136376,1.4702863020492394
0.4065886287625418,0.04192582818800225,1.1740405815829895,1.4571770888262887
