Energy_au,Total_Mu_0.000,Total_Mu_0.050,Total_Mu_0.100,Total_Mu_0.150,Total_Mu_0.200,Total_Mu_0.250,Total_Mu_0.300,Total_Mu_0.400,Total_Mu_0.500
0.01,0.19375372255623366,0.19780995647559593,0.19705582335899474,0.1990931814173707,0.2808415009065326,0.5715936988112644,0.530083844807265,0.042209781096848815,0.009721482631377029
0.010981963927855712,0.19338160700212859,0.19803266328938915,0.19702013396511775,0.20174015208183343,0.2805345298857347,0.532339862527497,0.5192754007256941,0.0469159831148337,0.01053512568795023
0.011963927855711423,0.19299674280558363,0.1982399206783584,0.1970853381273254,0.2038531239638649,0.27963899054648755,0.5003694338836671,0.5044900507081649,0.051358289797983715,0.011267865295422173
0.012945891783567136,0.19259933219711386,0.19843372855804875,0.19721257691206795,0.20554417992512256,0.27833397232459123,0.47375416931334025,0.48793131143387214,0.05550417765459246,0.011917579714164128
0.013927855711422847,0.19218958320038926,0.19861824496374333,0.19738676387931875,0.20691340369721042,0.2767468645264788,0.45120118878649274,0.4709287949748995,0.05932815687257066,0.012483438421308234
0.014909819639278558,0.19176770936418092,0.1987924279926079,0.19758896671778264,0.2080208048716179,0.27496178521881764,0.43180416783198416,0.45422447718462095,0.06282618719568422,0.012966178917905089
0.01589178356713427,0.19133392940532773,0.19894826733624935,0.19781494324357385,0.2089153244611177,0.27305953946888084,0.4148985547252323,0.43823719240299275,0.065992809408475,0.013367632706516735
0.01687374749498998,0.19088846701394951,0.1990953378087091,0.1980555722023398,0.20963871065396247,0.2710703090153558,0.4000173326081508,0.4231564923913963,0.0688402493724551,0.01368953311925117
0.017855711422845692,0.190431550456689,0.19922372616467676,0.19830003326351642,0.2102172142206505,0.2690446294954938,0.38680589919336833,0.40904506412634023,0.07138125671816864,0.013935701165999057
0.018837675350701404,0.18996341229406394,0.19934458471325295,0.1985487544349162,0.2106828968331993,0.26701506813434633,0.37497716845288454,0.3959137137790504,0.07362987149963374,0.01410945211709888
0.019819639278557115,0.18948428910284298,0.1994492995536592,0.19880177438915295,0.21104176975933853,0.26498139111036795,0.3643204248153506,0.3837085311344093,0.07561182538667727,0.014215864182251889
0.020801603206412826,0.18899442114567921,0.1995386254404058,0.1990511886685698,0.2113251048819994,0.2629719603688419,0.3546506241196661,0.37238857055549573,0.07734520134390681,0.014258792415819697
0.021783567134268537,0.18849405206412567,0.1996195850538277,0.1992986579906465,0.21154079721132568,0.2610019673542577,0.3458339371573729,0.36189211978469443,0.07885414142753512,0.01424279720224136
0.02276553106212425,0.18798342851007988,0.19968224457207998,0.19954470568326493,0.21170331414569554,0.2590720953174381,0.3377647333819738,0.35213044928004444,0.08015474005465306,0.01417291003595546
0.02374749498997996,0.18746280002014837,0.1997323676040077,0.1997828058099085,0.21181456112868438,0.257183808672852,0.330341435090558,0.3430666233113663,0.08127401077612142,0.014053914678670535
0.02472945891783567,0.1869324184151399,0.1997678667417533,0.2000186221837194,0.21189074247520884,0.25535075660424317,0.32349983324044534,0.33462573535534046,0.08222751955085365,0.01389032790244614
0.025711422845691383,0.1863925378045051,0.19979241947509374,0.2002469103311323,0.21193395649550617,0.2535695600206214,0.3171413645997613,0.3267581784609014,0.08303542560437269,0.01368650885059198
0.026693386773547094,0.1858434140690835,0.19980182226006926,0.20046827472345075,0.2119490587669804,0.25183910404816723,0.3112470111435446,0.3194152391792386,0.08371396668324786,0.013447100274240868
0.027675350701402805,0.1852853046246693,0.1997953263732936,0.20068440992944325,0.21194348631386345,0.2501687536113102,0.30575619289608463,0.3125541823995866,0.08427836827430944,0.013176184824700612
0.028657314629258517,0.18471846820922364,0.19977589209260235,0.20089887793043915,0.21191887826452438,0.24855032693126927,0.30063384306084473,0.306124809066123,0.08474502251528573,0.01287787166046546
0.029639278557114228,0.18414316442883572,0.19974481405336195,0.20109728472585375,0.2118772802082836,0.24699350307194473,0.2958335659411003,0.30010100036310927,0.08511929677883595,0.012555999006734158
0.03062124248496994,0.18355965365721866,0.19969733091113182,0.2012902486479367,0.21182531562462953,0.24548487321186085,0.29133020627883266,0.2944459332078483,0.08541922205976123,0.012213845102334604
0.03160320641282565,0.1829681966014944,0.19963553064804565,0.20148092400699516,0.21176539626936436,0.24403291205844063,0.28710271185827946,0.28912867183602375,0.08565417013987386,0.01185541873614231
0.03258517034068136,0.18236905414541843,0.19956637512372857,0.2016636372668315,0.21169926885627638,0.2426288084243434,0.28312455881423826,0.28411257544899127,0.08583259357268175,0.011482452998215856
0.03356713426853708,0.1817624870098437,0.19947746715443376,0.201832411225345,0.21162009468815396,0.2412805416782055,0.2793759400615114,0.27939200072067305,0.0859651075796996,0.0110990706004011
0.03454909819639279,0.18114875553215193,0.19936996699984733,0.20199748294543837,0.2115400542223711,0.23998120646076004,0.27583638691638535,0.2749359336185499,0.08604982661559182,0.010706634384901005
0.0355310621242485,0.1805281194328777,0.19925253283045097,0.20215608923815398,0.21145764067054956,0.2387295311865564,0.2724905617461987,0.2707246749371214,0.08610163824920272,0.010308687786301209
0.036513026052104214,0.1799008374602552,0.19912512465745733,0.2023091148506933,0.21137251431416093,0.23753128318415534,0.2693238638390208,0.2667406801977561,0.08612870346841456,0.009907381118810666
0.037494989979959925,0.17926716742483917,0.1989770111668236,0.20244742931272458,0.21128734984582043,0.23636749547528352,0.2663230852593915,0.2629682089630371,0.08612207131906957,0.00950319639730261
0.038476953907815636,0.17862736549405767,0.19882029889508565,0.20258116085135985,0.21120096817631823,0.2352506449500472,0.26347907877649557,0.2593923040495256,0.08610039030490582,0.009099232416617987
0.03945891783567135,0.17798168667826453,0.1986455763893562,0.20270864525307608,0.21111461425017414,0.23418075543641748,0.2607824015577798,0.2560019807052923,0.08606061052523546,0.008696816700765404
0.04044088176352706,0.17733038374812338,0.19845846315218846,0.20282554785368717,0.21102700938421137,0.23315042841577074,0.25821496819168965,0.2527801205945971,0.08600852130563605,0.00829731561428019
0.04142284569138277,0.1766737079489848,0.19825941187524249,0.20293404078697697,0.210941510951631,0.23215974102783316,0.25577296038454783,0.24972284994943394,0.08594651202842253,0.007901907537159445
