Energy_au,Total_Mu_0.000,Total_Mu_0.050,Total_Mu_0.100,Total_Mu_0.150,Total_Mu_0.200,Total_Mu_0.250,Total_Mu_0.300,Total_Mu_0.400,Total_Mu_0.500
0.01,0.20662022826715165,0.32934033489859704,0.5294276208725723,0.49688236124615137,0.20544298418718476,0.11214387694716518,0.08780085483832792,0.08796224128591343,0.11161464482010588
0.010981963927855712,0.20508227371880758,0.32525850518783594,0.5246083952583216,0.498803612759642,0.21820012965350513,0.12108334121051634,0.09454569278310172,0.09326213148553217,0.11653143996217954
0.011963927855711423,0.20357206693753838,0.3212709677193035,0.5194483119187358,0.5011952562219009,0.23020215829746726,0.12966731798366127,0.10100105884689126,0.09819462756286246,0.1209211599414294
0.012945891783567136,0.2020888865623821,0.3173734292907057,0.514058911144023,0.5038518424651576,0.24158500073023925,0.13793755242621986,0.1072039095340414,0.10280940831408622,0.12486961018066264
0.013927855711422847,0.2006320322296996,0.31356044017266327,0.5084754513936511,0.5065921678309063,0.2524379197244203,0.14594249374355855,0.11318331866785795,0.10714907328122811,0.12844490424562865
0.014909819639278558,0.1992008238564037,0.30983420842204845,0.5027717507281757,0.5093244022088996,0.26285433813884246,0.15371140786892268,0.11897209317550007,0.11125248897099371,0.13169650318080683
0.01589178356713427,0.19779460106169566,0.3061943880526117,0.49697325295364364,0.5119516540705255,0.2728884622151514,0.1612817594143063,0.12458989921413949,0.11514732557849043,0.1346823415020856
0.01687374749498998,0.19641272252322034,0.30262779885667423,0.49111985091531624,0.5144192836635728,0.2825907057578245,0.16867001624376401,0.1300609364694434,0.11886327708088665,0.1374300511849533
0.017855711422845692,0.19505456532065027,0.29914679164060776,0.48522657224665255,0.5166832861079174,0.2919823959497362,0.1759052988186877,0.13540202847691796,0.12242344712659686,0.13998055294242862
0.018837675350701404,0.19371952447920415,0.29574368512865934,0.4793057622279451,0.5186963493726338,0.3011092117174618,0.18300391223018725,0.14063230754291214,0.12584658799569842,0.1423588540170637
0.019819639278557115,0.1924070122912379,0.2924118340666013,0.4733997777102745,0.5204231636456683,0.3099671927730312,0.18998468464841223,0.145766424266707,0.12914774064776652,0.14459092724345934
0.020801603206412826,0.1911164578714702,0.2891543580842613,0.46750192925445166,0.5218779871062397,0.31859411177924607,0.1968628389073342,0.1508137546233916,0.13234832244498526,0.14669566505540635
0.021783567134268537,0.1898473064909905,0.28597132700907213,0.4616250294860802,0.523023021345731,0.3269844278267274,0.20364537238053593,0.1557879054080136,0.13545897988233416,0.1486949216175454
0.02276553106212425,0.18859901931311118,0.28285881544562286,0.4557939424556391,0.5238500537126038,0.3351540751537732,0.21034233929547017,0.16069776383384626,0.13848934457351497,0.15059600652223787
0.02374749498997996,0.18737107259135477,0.2798114614936896,0.45000255325359384,0.5243748023090443,0.34310413826266606,0.21696788622315522,0.16555242698837644,0.14145193983631954,0.15241689312855083
0.02472945891783567,0.1861629574808296,0.276838126843439,0.44426562456130003,0.5245986610265579,0.3508390211531899,0.22352238976669225,0.17036552347871514,0.14435645897087582,0.1541704842634226
0.025711422845691383,0.1849741793973717,0.27391905759439655,0.4385784949100775,0.5244767148637466,0.35835339895646084,0.2300121255161719,0.17512854870624328,0.1472111413887358,0.1558621059093081
0.026693386773547094,0.18380425766169084,0.2710711487549987,0.4329559932585609,0.5240638391320697,0.3656449758871313,0.2364447226476954,0.17986378760644092,0.15001920614301956,0.15750319234088025
