Energy_au,Total_Mu_0.000,Total_Mu_0.050,Total_Mu_0.100,Total_Mu_0.150,Total_Mu_0.200,Total_Mu_0.250,Total_Mu_0.300,Total_Mu_0.400,Total_Mu_0.500
0.01,6.933340553993363,2.791984803893859,0.43402632630953286,0.1692967749850442,1.6060664618391132,11.58141798200774,2.689146329485318,2.32016421676742,1.6705012740561092
0.010981963927855712,6.9734106820350625,2.828118347227382,0.4486479334717139,0.1698737500821489,1.4976890463480292,11.52727041846433,3.522246450882724,2.472499129462837,1.810993360395866
0.011963927855711423,7.011796243232361,2.864369989380495,0.4624394991640013,0.1696032686181988,1.4120030586057928,9.92754987415874,4.512713167593863,2.6703444863871817,1.9702930692346103
0.012945891783567136,7.048457076263773,2.900727298598013,0.47565933607897803,0.16863871264790947,1.3416354335002232,8.189714614071093,5.560379692463879,2.91476155398721,2.149906396083579
0.013927855711422847,7.083355473525328,2.93720947934231,0.48842099025024655,0.16711890942431706,1.2821697067098365,6.790649509323888,6.497651638248893,3.2038018874224896,2.350493263449862
0.014909819639278558,7.116456316765097,2.9737620816211274,0.5008243795428629,0.16514501485884603,1.2306665052949377,5.7432860867077835,7.15403043118577,3.531402142667004,2.571228422998105
0.01589178356713427,7.1477272040351885,3.010446468106944,0.5129289312266258,0.1628122075628902,1.1852215208906998,4.96385501457318,7.445279139446681,3.8866701358973015,2.810018020901545
0.01687374749498998,7.17713856644462,3.047265693743406,0.5248035284845143,0.16018945295915737,1.1445621492152862,4.374235120332097,7.401834970004796,4.253856235227888,3.0629561942828625
0.017855711422845692,7.204663768559406,3.084306879853558,0.5364639388502357,0.15734294897890347,1.1077354026782336,3.9182932573627447,7.125036822636692,4.613780736813624,3.3247591840631765
0.018837675350701404,7.23027920374617,3.121439826862847,0.5480043737196102,0.15431486477048256,1.073949124159359,3.5574855864419574,6.722466267455365,4.945964954555379,3.5885371465573512
0.019819639278557115,7.253964369689719,3.158733552927004,0.5594312697827877,0.15114344560183224,1.0427612494314928,3.266084847097818,6.274925592956867,5.231429395847579,3.8464737193889307
