Mu,Energy_au,A,U
0.0,-0.5420451320644257,-0.477030427451936,0.08296957254806406
0.05,-0.4973523895384824,-0.477030427451936,0.08296957254806406
0.1,-0.4625101779293985,-0.477030427451936,0.08296957254806406
0.15,-0.43655232896749085,-0.477030427451936,0.08296957254806406
0.2,-0.4177952918571314,-0.477030427451936,0.08296957254806406
0.25,-0.40434221497321055,-0.477030427451936,0.08296957254806406
0.3,-0.3946605415917458,-0.477030427451936,0.08296957254806406
0.4,-0.3825428773840825,-0.477030427451936,0.08296957254806406
0.5,-0.3760396451262647,-0.477030427451936,0.08296957254806406
